QuickDAQ Data
2018/12/28 15:53:13
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 2.59344E-005,-0.0016510487, 0.3931641579,
 2.60501E-005,-0.0016605854, 0.3929197788,
 2.61659E-005,-0.0016462803, 0.3926181793,
 2.62817E-005,-0.0016355515, 0.3917849064,
 2.63975E-005,-0.0016283989, 0.3915798664,
 2.65133E-005,-0.0016379356, 0.3926217556,
 2.66290E-005,-0.0016415119, 0.3932046890,
 2.67448E-005,-0.0016331673, 0.3936874866,
 2.68606E-005,-0.0016164780, 0.3923106194,
 2.69764E-005,-0.0016212463, 0.3922319412,
 2.70921E-005,-0.0016438961, 0.3926897049,
 2.72079E-005,-0.0016295910, 0.3915512562,
 2.73237E-005,-0.0016295910, 0.3920078278,
 2.74395E-005,-0.0016438961, 0.3926086426,
 2.75553E-005,-0.0016260147, 0.3928220272,
 2.76710E-005,-0.0016260147, 0.3933489323,
 2.77868E-005,-0.0016355515, 0.3931486607,
 2.79026E-005,-0.0016272068, 0.3927338123,
 2.80184E-005,-0.0016319752, 0.3926527500,
 2.81342E-005,-0.0016558170, 0.3930950165,
 2.82499E-005,-0.0016415119, 0.3933382034,
 2.83657E-005,-0.0016200542, 0.3927481174,
 2.84815E-005,-0.0016355515, 0.3937935829,
 2.85973E-005,-0.0016343594, 0.3923845291,
 2.87130E-005,-0.0016307831, 0.3915488720,
 2.88288E-005,-0.0016427040, 0.3928422928,
 2.89446E-005,-0.0016534328, 0.3926897049,
 2.90604E-005,-0.0016367435, 0.3920328617,
 2.91762E-005,-0.0016248226, 0.3915691376,
 2.92919E-005,-0.0016367435, 0.3929793835,
 2.94077E-005,-0.0016319752, 0.3931844234,
 2.95235E-005,-0.0016355515, 0.3919339180,
 2.96393E-005,-0.0016319752, 0.3929722309,
 2.97551E-005,-0.0016391277, 0.3933227062,
 2.98708E-005,-0.0016474724, 0.3922188282,
 2.99866E-005,-0.0016438961, 0.3923642635,
 3.01024E-005,-0.0016319752, 0.3918755054,
 3.02182E-005,-0.0016176701, 0.3921592236,
 3.03339E-005,-0.0016343594, 0.3928196430,
 3.04497E-005,-0.0016558170, 0.3922653198,
 3.05655E-005,-0.0016438961, 0.3910923004,
 3.06813E-005,-0.0016319752, 0.3910577297,
 3.07971E-005,-0.0016307831, 0.3918635845,
 3.09128E-005,-0.0016343594, 0.3924167156,
 3.10286E-005,-0.0016450882, 0.3921115398,
 3.11444E-005,-0.0016367435, 0.3912377357,
