light,,,,,,,,,,dark (ascending V),,,,,,,,,dark (descending V),,,,,,,
Time stamp,V_lockin,V_applied,,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance
1325.564248,-0.19,-0.18982,-1.8982,-0.070776,-5.83E-05,-58.33207,-1.33E-09,1213.322445,,1233.93317,-0.522505,-0.523258,-0.694702,-4.33E-05,-43.3,-3.86E-08,16035.2857,,1203.066768,0.233,0.233644,0.298693,1.18E-05,1.18E+01,4.00E-08,25311.4983
1329.769895,-0.189,-0.187806,-1.87806,-0.070682,-5.83E-05,-58.2528,-1.11E-09,1213.36472,,1237.73924,-0.521505,-0.521305,-0.691036,-4.30E-05,-43,5.58E-09,16084.3709,,1206.888859,0.232,0.231629,0.294621,1.16E-05,1.16E+01,3.15E-09,25501.96075
1333.977077,-0.188,-0.187806,-1.87806,-0.070629,-5.74E-05,-57.4122,-1.64E-09,1230.208143,,1241.5581,-0.520505,-0.521305,-0.691799,-4.29E-05,-42.9,-2.44E-08,16113.1733,,1210.693912,0.231,0.231629,0.294242,1.15E-05,1.15E+01,4.06E-08,25482.58844
1338.19013,-0.187,-0.185853,-1.85853,-0.070468,-5.73E-05,-57.34373,-2.30E-10,1228.863374,,1245.39033,-0.519505,-0.519291,-0.689525,-4.26E-05,-42.6,-2.30E-08,16181.7013,,1214.493318,0.23,0.229615,0.290134,1.13E-05,1.13E+01,-1.05E-09,25656.69504
1342.402074,-0.186,-0.185853,-1.85853,-0.07059,-5.65E-05,-56.45993,-1.71E-09,1250.268151,,1249.22694,-0.518505,-0.519291,-0.687386,-4.26E-05,-42.6,-3.23E-08,16150.3116,,1218.298945,0.229,0.229615,0.290171,1.13E-05,1.13E+01,4.29E-08,25648.87199
1346.613752,-0.185,-0.183839,-1.83839,-0.070422,-5.63E-05,-56.34547,-1.06E-09,1249.82537,,1253.03042,-0.517505,-0.517277,-0.684346,-4.23E-05,-42.3,-3.06E-08,16192.3125,,1222.111938,0.228,0.227601,0.285817,1.11E-05,1.11E+01,8.70E-10,25801.83398
1350.810245,-0.184,-0.183839,-1.83839,-0.070377,-5.55E-05,-55.5082,-1.54E-09,1267.870885,,1256.85798,-0.516505,-0.517277,-0.681483,-4.22E-05,-42.2,-3.41E-08,16153.418,,1225.92339,0.227,0.227601,0.28568,1.11E-05,1.11E+01,4.57E-08,25841.04994
1355.026348,-0.183,-0.181825,-1.81825,-0.070245,-5.54E-05,-55.4042,6.40E-10,1267.856867,,1260.66617,-0.515505,-0.515263,-0.678247,-4.19E-05,-41.9,-4.59E-09,16200.0878,,1229.75099,0.226,0.225648,0.281017,1.08E-05,1.08E+01,-1.66E-09,25929.48341
1359.236654,-0.182,-0.181825,-1.81825,-0.070548,-5.47E-05,-54.65167,2.00E-10,1290.865813,,1264.48376,-0.514505,-0.515263,-0.678001,-4.17E-05,-41.7,-4.85E-08,16242.4061,,1233.571304,0.225,0.225648,0.281122,1.08E-05,1.08E+01,4.24E-08,25932.1799
1363.4529,-0.181,-0.179811,-1.79811,-0.070761,-5.45E-05,-54.512,-1.03E-09,1298.07642,,1268.27143,-0.513505,-0.513309,-0.673337,-4.14E-05,-41.4,5.70E-10,16256.5881,,1237.385164,0.224,0.223634,0.276811,1.06E-05,1.06E+01,-6.60E-10,26109.7894
1367.667733,-0.18,-0.179811,-1.79811,-0.070723,-5.37E-05,-53.67453,-1.02E-09,1317.629596,,1272.10074,-0.512505,-0.513309,-0.673582,-4.14E-05,-41.4,-1.83E-08,16274.9803,,1241.19075,0.223,0.223634,0.276811,1.06E-05,1.06E+01,4.72E-08,26101.95588
1371.866737,-0.179,-0.177857,-1.77857,-0.070689,-5.37E-05,-53.6616,-5.30E-10,1317.311817,,1275.92244,-0.511505,-0.511295,-0.671928,-4.11E-05,-41.1,-2.04E-08,16364.265,,1244.982768,0.222,0.221681,0.272015,1.04E-05,1.04E+01,-3.61E-09,26199.60097
1376.068347,-0.178,-0.177857,-1.77857,-0.070756,-5.28E-05,-52.8046,-1.04E-09,1339.953578,,1279.72835,-0.510505,-0.511295,-0.670097,-4.10E-05,-41,-4.20E-08,16343.7953,,1248.79658,0.221,0.221681,0.272319,1.04E-05,1.04E+01,4.40E-08,26238.12593
1380.278019,-0.177,-0.175843,-1.75843,-0.070721,-5.28E-05,-52.79893,-1.12E-09,1339.444321,,1283.52971,-0.509505,-0.509098,-0.666094,-4.07E-05,-40.7,-8.18E-09,16383.0656,,1252.602921,0.22,0.219605,0.267839,1.01E-05,1.01E+01,1.16E-09,26401.44445
1384.491613,-0.176,-0.175843,-1.75843,-0.070666,-5.20E-05,-51.98847,-3.33E-09,1359.262448,,1287.33744,-0.508505,-0.509098,-0.665472,-4.05E-05,-40.5,-3.45E-08,16421.9396,,1256.413866,0.219,0.219605,0.267635,1.02E-05,1.02E+01,4.20E-08,26361.24702
1388.698595,-0.175,-0.173829,-1.73829,-0.070169,-5.19E-05,-51.87047,-7.00E-10,1352.779995,,1291.15297,-0.507505,-0.507023,-0.662188,-4.02E-05,-40.2,-1.87E-08,16467.3148,,1260.241217,0.218,0.217652,0.263386,9.93E-06,9.93E+00,-1.70E-10,26517.84386
1392.903226,-0.174,-0.173829,-1.73829,-0.070201,-5.11E-05,-51.05893,-6.30E-10,1374.910217,,1294.9663,-0.506505,-0.507023,-0.660465,-4.01E-05,-40.1,-4.76E-08,16467.9301,,1264.057124,0.217,0.217652,0.263314,9.93E-06,9.93E+00,4.19E-08,26510.93249
1397.091067,-0.173,-0.171876,-1.71876,-0.070246,-5.10E-05,-50.9924,-5.50E-10,1377.587402,,1298.78653,-0.505505,-0.505131,-0.655878,-3.99E-05,-39.9,-7.23E-09,16455.9998,,1267.875884,0.216,0.215638,0.259042,9.70E-06,9.70E+00,-1.98E-09,26698.39673
1401.310681,-0.172,-0.171876,-1.71876,-0.070306,-5.02E-05,-50.22,-3.14E-09,1399.95638,,1302.60118,-0.504505,-0.50507,-0.655326,-3.98E-05,-39.8,-2.92E-08,16446.7838,,1271.672166,0.215,0.215638,0.259181,9.69E-06,9.69E+00,4.07E-08,26738.39448
1405.515707,-0.171,-0.169862,-1.69862,-0.069846,-5.01E-05,-50.13173,-1.10E-09,1393.242947,,1306.40043,-0.503505,-0.503056,-0.652571,-3.96E-05,-39.6,-2.41E-09,16476.1695,,1275.49114,0.214,0.213685,0.255035,9.49E-06,9.49E+00,1.70E-09,26878.18622
1409.73699,-0.17,-0.169862,-1.69862,-0.069795,-4.93E-05,-49.33473,-1.21E-09,1414.71486,,1310.20926,-0.502505,-0.503056,-0.652537,-3.94E-05,-39.4,-3.33E-08,16555.5837,,1279.292097,0.213,0.213685,0.25477,9.48E-06,9.48E+00,4.40E-08,26875.24541
1413.952246,-0.169,-0.167848,-1.67848,-0.069727,-4.92E-05,-49.24053,-1.30E-10,1416.043161,,1314.02288,-0.501505,-0.501102,-0.649395,-3.92E-05,-39.2,-1.26E-08,16583.6895,,1283.11322,0.212,0.211671,0.250307,9.27E-06,9.27E+00,-2.46E-09,27001.21207
1418.132967,-0.168,-0.167848,-1.67848,-0.069872,-4.85E-05,-48.50847,-2.00E-09,1440.414932,,1317.82615,-0.500505,-0.501102,-0.648326,-3.91E-05,-39.1,-3.56E-08,16571.4212,,1286.940448,0.211,0.211671,0.250488,9.28E-06,9.28E+00,4.01E-08,27000.01747
1422.32723,-0.167,-0.165833,-1.65833,-0.069637,-4.84E-05,-48.4454,-6.90E-10,1437.437897,,1321.64116,-0.499505,-0.499086,-0.644934,-3.88E-05,-38.8,-1.32E-08,16610.2294,,1290.722806,0.21,0.209657,0.246417,9.05E-06,9.05E+00,4.83E-09,27241.41202
1426.531122,-0.166,-0.165833,-1.65833,-0.069672,-4.76E-05,-47.60093,-1.92E-09,1463.664468,,1325.44793,-0.498505,-0.499086,-0.643766,-3.87E-05,-38.7,-4.04E-08,16626.2326,,1294.522853,0.209,0.209657,0.245864,9.07E-06,9.07E+00,3.44E-08,27100.62954
1430.746483,-0.165,-0.16388,-1.6388,-0.069458,-4.75E-05,-47.5402,-1.50E-10,1461.030767,,1329.26098,-0.497505,-0.497072,-0.639929,-3.84E-05,-38.4,-2.41E-08,16659.3301,,1298.346509,0.208,0.207643,0.242376,8.85E-06,8.85E+00,-1.42E-09,27381.9552
1434.953269,-0.164,-0.16388,-1.6388,-0.0696,-4.67E-05,-46.731,-1.91E-09,1489.378411,,1333.08733,-0.496505,-0.497072,-0.637653,-3.83E-05,-38.3,-4.98E-08,16630.0298,,1302.144721,0.207,0.207643,0.242414,8.84E-06,8.84E+00,4.36E-08,27417.60009
1439.159746,-0.163,-0.161866,-1.61866,-0.06939,-4.67E-05,-46.68527,-6.60E-10,1486.34284,,1336.91588,-0.495505,-0.495058,-0.632822,-3.81E-05,-38.1,-3.60E-09,16623.8183,,1305.953192,0.206,0.205689,0.237962,8.67E-06,8.67E+00,-2.47E-09,27458.40827
1443.368784,-0.162,-0.161866,-1.61866,-0.069436,-4.59E-05,-45.92847,4.00E-11,1511.82275,,1340.70127,-0.494505,-0.495058,-0.632608,-3.80E-05,-38,-2.39E-08,16642.7336,,1309.777582,0.205,0.205689,0.238132,8.65E-06,8.65E+00,4.31E-08,27532.6628
1447.584662,-0.161,-0.159852,-1.59852,-0.069617,-4.59E-05,-45.91427,9.00E-11,1516.228159,,1344.51312,-0.493505,-0.493105,-0.630369,-3.77E-05,-37.7,-1.70E-08,16713.9013,,1313.599476,0.204,0.203675,0.233707,8.43E-06,8.43E+00,4.78E-09,27719.28809
1451.77583,-0.16,-0.159852,-1.59852,-0.069806,-4.51E-05,-45.05753,-1.16E-09,1549.273319,,1348.31588,-0.492505,-0.493105,-0.628826,-3.76E-05,-37.6,-4.67E-08,16716.3045,,1317.414414,0.203,0.203675,0.233162,8.43E-06,8.43E+00,4.05E-08,27644.33355
1455.973218,-0.159,-0.157899,-1.57899,-0.069738,-4.50E-05,-45.02287,-2.92E-09,1548.951052,,1352.1296,-0.491505,-0.491091,-0.624313,-3.73E-05,-37.3,-5.30E-09,16742.9987,,1321.20214,0.202,0.201722,0.229021,8.24E-06,8.24E+00,9.70E-10,27785.94043
1460.186259,-0.158,-0.157899,-1.57899,-0.069319,-4.42E-05,-44.1846,-9.00E-10,1568.852868,,1355.94248,-0.490505,-0.491091,-0.62396,-3.72E-05,-37.2,-2.84E-08,16762.8019,,1325.014062,0.201,0.201722,0.228818,8.24E-06,8.24E+00,3.88E-08,27754.78157
1464.396115,-0.157,-0.155885,-1.55885,-0.069308,-4.42E-05,-44.15553,-2.01E-09,1569.628459,,1359.74408,-0.489505,-0.489138,-0.621265,-3.69E-05,-36.9,-2.21E-08,16818.3335,,1328.805982,0.2,0.199708,0.224879,8.04E-06,8.04E+00,-1.00E-11,27978.08297
1468.597517,-0.156,-0.155885,-1.55885,-0.069071,-4.33E-05,-43.30987,-6.20E-10,1594.818459,,1363.56955,-0.488505,-0.489138,-0.619237,-3.69E-05,-36.9,-4.36E-08,16802.4672,,1332.628765,0.199,0.199708,0.224807,8.01E-06,8.01E+00,3.99E-08,28065.06896
1472.803397,-0.155,-0.153871,-1.53871,-0.069108,-4.33E-05,-43.26753,-1.50E-09,1597.235356,,1367.36312,-0.487505,-0.487123,-0.615028,-3.66E-05,-36.6,-7.65E-09,16813.0497,,1336.430919,0.198,0.197694,0.220747,7.85E-06,7.85E+00,-3.63E-09,28105.30711
1477.015414,-0.154,-0.153871,-1.53871,-0.068983,-4.26E-05,-42.5566,-6.70E-10,1620.963039,,1371.15779,-0.486505,-0.487123,-0.614432,-3.65E-05,-36.5,-4.23E-08,16848.2485,,1340.252082,0.197,0.197694,0.221021,7.85E-06,7.85E+00,4.33E-08,28162.05355
1481.211411,-0.153,-0.151917,-1.51917,-0.069018,-4.26E-05,-42.5674,-1.67E-09,1621.378619,,1374.97988,-0.485505,-0.485109,-0.610358,-3.61E-05,-36.1,-4.57E-09,16909.3369,,1344.068376,0.196,0.19568,0.216637,7.68E-06,7.68E+00,-3.60E-10,28215.74361
1485.412574,-0.152,-0.151917,-1.51917,-0.068852,-4.17E-05,-41.72693,-8.30E-10,1650.067778,,1378.74374,-0.484505,-0.485109,-0.610056,-3.60E-05,-36,-3.37E-08,16932.3876,,1347.852022,0.195,0.19568,0.216569,7.66E-06,7.66E+00,3.65E-08,28286.80333
1489.624443,-0.151,-0.149903,-1.49903,-0.06885,-4.17E-05,-41.66033,5.70E-10,1652.652531,,1382.52961,-0.483505,-0.483095,-0.606882,-3.57E-05,-35.7,-1.33E-08,16977.2493,,1351.639279,0.194,0.193727,0.212838,7.49E-06,7.49E+00,-3.41E-09,28430.96889
1493.832694,-0.15,-0.149903,-1.49903,-0.069132,-4.09E-05,-40.861,-1.78E-09,1691.889898,,1386.33183,-0.482505,-0.483095,-0.60571,-3.57E-05,-35.7,-3.76E-08,16977.7925,,1355.449632,0.193,0.193727,0.213123,7.45E-06,7.45E+00,5.26E-08,28620.66125
1498.045549,-0.149,-0.147889,-1.47889,-0.068949,-4.08E-05,-40.82893,-1.28E-09,1688.717023,,1390.14147,-0.481505,-0.481142,-0.602125,-3.54E-05,-35.4,-6.03E-09,17011.5293,,1359.258539,0.192,0.191712,0.207794,7.23E-06,7.23E+00,5.89E-09,28736.54007
1502.24036,-0.148,-0.147889,-1.47889,-0.068869,-4.01E-05,-40.107,-7.60E-10,1717.128754,,1393.97551,-0.480505,-0.481081,-0.601668,-3.53E-05,-35.3,-2.31E-08,17023.4794,,1363.082615,0.191,0.191712,0.207138,7.24E-06,7.24E+00,3.83E-08,28622.61064
1506.432446,-0.147,-0.145875,-1.45875,-0.068886,-4.01E-05,-40.12933,-1.51E-09,1716.598842,,1397.77705,-0.479505,-0.479128,-0.599537,-3.50E-05,-35,-1.37E-08,17106.3884,,1366.870132,0.19,0.189759,0.20324,7.07E-06,7.07E+00,-2.18E-09,28765.21031
1510.645444,-0.146,-0.145936,-1.45936,-0.068757,-3.93E-05,-39.3272,-1.37E-09,1748.336808,,1401.5804,-0.478505,-0.479128,-0.59832,-3.50E-05,-35,-5.13E-08,17119.1948,,1370.701206,0.189,0.189759,0.203394,7.06E-06,7.06E+00,4.18E-08,28806.07314
1514.853528,-0.145,-0.143922,-1.43922,-0.068655,-3.94E-05,-39.35373,-2.35E-09,1744.563924,,1405.38886,-0.477505,-0.477114,-0.593352,-3.47E-05,-34.7,-1.61E-08,17118.9784,,1374.514488,0.188,0.187745,0.199154,6.87E-06,6.87E+00,1.80E-09,28972.84942
1519.06109,-0.144,-0.143922,-1.43922,-0.068358,-3.86E-05,-38.55293,-8.30E-10,1773.107515,,1409.19864,-0.476505,-0.477114,-0.591895,-3.46E-05,-34.6,-3.74E-08,17095.8276,,1378.337369,0.187,0.187745,0.198907,6.87E-06,6.87E+00,4.42E-08,28945.94691
1523.272649,-0.143,-0.141908,-1.41908,-0.068354,-3.85E-05,-38.4718,-1.72E-09,1776.72637,,1413.01655,-0.475505,-0.4751,-0.588317,-3.43E-05,-34.3,-1.02E-08,17145.4055,,1382.165598,0.186,0.185731,0.194409,6.70E-06,6.70E+00,-7.15E-09,29035.62098
1527.491633,-0.142,-0.141908,-1.41908,-0.06818,-3.77E-05,-37.7094,-2.00E-11,1808.049959,,1416.8013,-0.474505,-0.4751,-0.587452,-3.42E-05,-34.2,-4.02E-08,17159.8642,,1385.963041,0.185,0.185731,0.195052,6.70E-06,6.70E+00,4.00E-08,29101.20392
1531.696897,-0.141,-0.139955,-1.39955,-0.068341,-3.77E-05,-37.65547,-2.20E-10,1814.912229,,1420.60621,-0.473505,-0.473085,-0.583625,-3.40E-05,-34,-1.00E-08,17178.894,,1389.761303,0.184,0.183778,0.190982,6.55E-06,6.55E+00,1.02E-09,29161.1347
1535.926894,-0.14,-0.139955,-1.39955,-0.068467,-3.69E-05,-36.86553,2.70E-10,1857.208147,,1424.424,-0.472505,-0.473085,-0.582763,-3.40E-05,-34,-3.59E-08,17152.2333,,1393.563021,0.183,0.183717,0.190806,6.52E-06,6.52E+00,4.13E-08,29259.40754
1540.141338,-0.139,-0.13794,-1.3794,-0.06869,-3.68E-05,-36.8388,-8.90E-10,1864.617878,,1428.22211,-0.471505,-0.471132,-0.579373,-3.37E-05,-33.7,-1.55E-08,17212.0444,,1397.376761,0.182,0.181703,0.18661,6.34E-06,6.34E+00,3.09E-09,29416.0615
1544.35065,-0.138,-0.13794,-1.3794,-0.068674,-3.61E-05,-36.1078,6.10E-10,1901.927845,,1432.04274,-0.470505,-0.471132,-0.577961,-3.36E-05,-33.6,-3.27E-08,17198.3799,,1401.204665,0.181,0.181764,0.186226,6.35E-06,6.35E+00,3.21E-08,29323.28107
1548.543293,-0.137,-0.135926,-1.35926,-0.068961,-3.61E-05,-36.112,-1.10E-09,1909.628454,,1435.87388,-0.469505,-0.469118,-0.57486,-3.33E-05,-33.3,-2.34E-08,17264.4449,,1405.027652,0.18,0.179749,0.182959,6.17E-06,6.17E+00,6.96E-09,29671.28294
1552.775224,-0.136,-0.135926,-1.35926,-0.068902,-3.53E-05,-35.3466,-1.92E-09,1949.336725,,1439.67703,-0.468505,-0.469118,-0.572643,-3.32E-05,-33.2,-2.52E-08,17231.8901,,1408.828878,0.179,0.179749,0.182198,6.18E-06,6.18E+00,3.33E-08,29486.69462
1556.992678,-0.135,-0.133912,-1.33912,-0.06869,-3.53E-05,-35.33567,-1.21E-09,1943.934612,,1443.48571,-0.467505,-0.467165,-0.570264,-3.30E-05,-33,-2.04E-08,17299.0006,,1412.64284,0.178,0.177735,0.178806,6.01E-06,6.01E+00,8.20E-10,29754.32396
1561.227388,-0.134,-0.133912,-1.33912,-0.068618,-3.46E-05,-34.5564,1.00E-10,1985.684169,,1447.31344,-0.466505,-0.467165,-0.568366,-3.29E-05,-32.9,-2.90E-08,17279.3931,,1416.447011,0.177,0.177735,0.178656,6.01E-06,6.01E+00,4.11E-08,29715.23096
1565.436882,-0.133,-0.131898,-1.31898,-0.068813,-3.45E-05,-34.5028,-8.80E-10,1994.425507,,1451.11724,-0.465505,-0.465151,-0.565606,-3.26E-05,-32.6,-3.94E-08,17325.5944,,1420.259223,0.176,0.175782,0.174481,5.85E-06,5.85E+00,-4.20E-10,29829.56733
1569.654781,-0.132,-0.131898,-1.31898,-0.068804,-3.37E-05,-33.74427,-3.90E-10,2038.975341,,1454.93634,-0.464505,-0.465151,-0.561806,-3.26E-05,-32.6,-1.62E-08,17226.891,,1424.05022,0.175,0.175782,0.174454,5.86E-06,5.86E+00,3.80E-08,29775.64378
1573.860457,-0.131,-0.129945,-1.29945,-0.068896,-3.38E-05,-33.7522,-1.12E-09,2041.235294,,1458.74281,-0.463505,-0.463137,-0.560355,-3.24E-05,-32.4,-2.50E-08,17318.5464,,1427.875368,0.174,0.173768,0.170583,5.68E-06,5.68E+00,5.45E-09,30040.94566
1578.083049,-0.13,-0.129945,-1.29945,-0.068838,-3.29E-05,-32.94507,-1.67E-09,2089.490464,,1462.55111,-0.462505,-0.463137,-0.55801,-3.23E-05,-32.3,-3.13E-08,17291.8967,,1431.655393,0.173,0.173768,0.16998,5.67E-06,5.67E+00,3.63E-08,29959.77001
1582.302267,-0.129,-0.127931,-1.27931,-0.068673,-3.29E-05,-32.89667,-1.34E-09,2087.542612,,1466.38099,-0.461505,-0.461123,-0.555037,-3.20E-05,-32,-5.00E-10,17328.2876,,1435.457319,0.172,0.171754,0.166275,5.51E-06,5.51E+00,1.93E-09,30155.464
1586.528877,-0.128,-0.127931,-1.27931,-0.068575,-3.22E-05,-32.1504,-3.30E-10,2132.958352,,1470.22537,-0.460505,-0.461123,-0.555149,-3.19E-05,-31.9,-1.72E-08,17398.7983,,1439.268148,0.171,0.171754,0.166012,5.51E-06,5.51E+00,3.84E-08,30116.39655
1590.72215,-0.127,-0.125978,-1.25978,-0.068679,-3.21E-05,-32.1076,-5.20E-10,2139.012504,,1474.01414,-0.459505,-0.459169,-0.553592,-3.17E-05,-31.7,-2.82E-08,17461.1687,,1443.051867,0.17,0.169801,0.162108,5.37E-06,5.37E+00,-2.60E-10,30211.34202
1594.924037,-0.126,-0.125978,-1.25978,-0.06874,-3.13E-05,-31.33653,-1.04E-09,2193.610367,,1477.83405,-0.458505,-0.459169,-0.550902,-3.16E-05,-31.6,-1.98E-08,17411.3224,,1446.864478,0.169,0.169801,0.162075,5.36E-06,5.36E+00,3.51E-08,30226.91998
1599.147779,-0.125,-0.123963,-1.23963,-0.068697,-3.14E-05,-31.41573,-1.88E-09,2186.699934,,1481.61768,-0.457505,-0.457155,-0.549043,-3.14E-05,-31.4,-1.23E-08,17505.017,,1450.669287,0.168,0.167787,0.158503,5.22E-06,5.22E+00,-5.90E-10,30372.37651
1603.356203,-0.124,-0.123963,-1.23963,-0.06849,-3.06E-05,-30.60773,-5.30E-10,2237.666328,,1485.41745,-0.456505,-0.457155,-0.54797,-3.13E-05,-31.3,-1.97E-08,17495.112,,1454.474545,0.167,0.167787,0.158506,5.22E-06,5.22E+00,3.18E-08,30344.64969
1607.55793,-0.123,-0.121949,-1.21949,-0.068557,-3.06E-05,-30.61187,-1.00E-09,2239.558825,,1489.21402,-0.455505,-0.455141,-0.546147,-3.11E-05,-31.1,-2.04E-09,17546.209,,1458.285291,0.166,0.165772,0.155266,5.07E-06,5.07E+00,5.90E-09,30638.16431
1611.781367,-0.122,-0.121949,-1.21949,-0.068521,-2.99E-05,-29.87047,-5.00E-10,2293.932576,,1492.97041,-0.454505,-0.455141,-0.546113,-3.11E-05,-31.1,-5.17E-08,17581.6406,,1462.093238,0.165,0.165772,0.154607,5.05E-06,5.05E+00,3.84E-08,30629.86881
1615.993136,-0.121,-0.119935,-1.19935,-0.068589,-2.99E-05,-29.89127,9.90E-10,2294.619765,,1496.76383,-0.453505,-0.453188,-0.541103,-3.08E-05,-30.8,-3.74E-09,17581.8047,,1465.906054,0.164,0.163819,0.150708,4.89E-06,4.89E+00,2.01E-09,30791.47355
1620.20585,-0.12,-0.119935,-1.19935,-0.06896,-2.91E-05,-29.11333,-9.20E-10,2368.689368,,1500.59832,-0.452505,-0.453127,-0.540905,-3.07E-05,-30.7,-2.29E-08,17608.5017,,1469.703107,0.163,0.163819,0.150448,4.91E-06,4.91E+00,3.19E-08,30658.22161
1624.423066,-0.119,-0.117981,-1.17981,-0.068948,-2.91E-05,-29.09653,-1.27E-09,2369.631699,,1504.41948,-0.451505,-0.451174,-0.538759,-3.05E-05,-30.5,-6.79E-09,17678.14,,1473.488018,0.162,0.161805,0.147193,4.76E-06,4.76E+00,6.14E-09,30950.17051
1628.639719,-0.118,-0.117981,-1.17981,-0.068869,-2.83E-05,-28.3444,-1.17E-09,2429.705872,,1508.23124,-0.450505,-0.451174,-0.538252,-3.04E-05,-30.4,-3.17E-08,17723.2782,,1477.299068,0.161,0.161805,0.146522,4.77E-06,4.77E+00,3.12E-08,30720.38726
1632.843455,-0.117,-0.115967,-1.15967,-0.068796,-2.83E-05,-28.34547,-1.07E-09,2427.070849,,1512.01976,-0.449505,-0.44916,-0.535242,-3.01E-05,-30.1,-2.13E-08,17778.2307,,1481.121675,0.16,0.159791,0.143341,4.60E-06,4.60E+00,5.35E-09,31136.7687
1637.058166,-0.116,-0.115967,-1.15967,-0.06875,-2.76E-05,-27.59693,-1.94E-09,2491.234274,,1515.81502,-0.448505,-0.44916,-0.533243,-3.01E-05,-30.1,-3.16E-08,17743.3512,,1484.945103,0.159,0.159791,0.14275,4.60E-06,4.60E+00,3.39E-08,31003.82129
1641.293706,-0.115,-0.113953,-1.13953,-0.068534,-2.76E-05,-27.55953,-1.63E-09,2486.768272,,1519.63646,-0.447505,-0.447206,-0.53028,-2.98E-05,-29.8,-1.64E-08,17800.845,,1488.734856,0.158,0.157777,0.139287,4.46E-06,4.46E+00,6.44E-09,31231.71522
1645.505219,-0.114,-0.113953,-1.13953,-0.068382,-2.68E-05,-26.82347,-1.25E-09,2549.32389,,1523.43318,-0.446505,-0.447206,-0.528798,-2.98E-05,-29.8,-3.52E-08,17769.852,,1492.534349,0.157,0.157777,0.138586,4.47E-06,4.47E+00,2.93E-08,30987.84921
1649.714494,-0.113,-0.111939,-1.11939,-0.068304,-2.68E-05,-26.7952,-1.80E-09,2549.103071,,1527.23805,-0.445505,-0.445192,-0.525455,-2.95E-05,-29.5,-1.58E-08,17830.1097,,1496.344958,0.156,0.155824,0.135588,4.32E-06,4.32E+00,2.15E-09,31399.15735
1653.922831,-0.112,-0.111939,-1.11939,-0.06811,-2.60E-05,-26.0392,2.80E-10,2615.678494,,1531.04409,-0.444505,-0.445192,-0.524068,-2.94E-05,-29.4,-5.07E-08,17823.2879,,1500.165857,0.155,0.155824,0.135315,4.32E-06,4.32E+00,3.50E-08,31287.24628
1658.12775,-0.111,-0.109986,-1.09986,-0.068336,-2.61E-05,-26.0594,-1.09E-09,2622.334816,,1534.86503,-0.443505,-0.443239,-0.519164,-2.91E-05,-29.1,-5.12E-09,17833.9591,,1503.952218,0.154,0.15381,0.131757,4.19E-06,4.19E+00,7.16E-09,31481.05703
1662.342106,-0.11,-0.109986,-1.09986,-0.068284,-2.53E-05,-25.28507,-1.48E-09,2700.572725,,1538.6695,-0.442505,-0.443239,-0.518827,-2.91E-05,-29.1,-2.52E-08,17858.5381,,1507.766436,0.153,0.15381,0.130979,4.18E-06,4.18E+00,2.88E-08,31315.32857
1666.538894,-0.109,-0.107972,-1.07972,-0.068163,-2.53E-05,-25.28767,-1.46E-09,2695.511105,,1542.48815,-0.441505,-0.441225,-0.51648,-2.88E-05,-28.8,-1.39E-08,17917.4492,,1511.555298,0.152,0.151795,0.128041,4.06E-06,4.06E+00,3.96E-09,31550.56268
1670.748299,-0.108,-0.107972,-1.07972,-0.068042,-2.45E-05,-24.54067,-1.32E-09,2772.62151,,1546.27398,-0.440505,-0.441225,-0.515266,-2.87E-05,-28.7,-3.09E-08,17924.1598,,1515.349373,0.151,0.151795,0.127583,4.07E-06,4.07E+00,3.34E-08,31323.0447
1674.951499,-0.107,-0.106019,-1.06019,-0.06795,-2.45E-05,-24.528,-3.70E-10,2770.296153,,1550.09878,-0.439505,-0.439211,-0.512376,-2.85E-05,-28.5,-1.74E-08,17989.4316,,1519.165002,0.15,0.149781,0.124183,3.91E-06,3.91E+00,6.57E-09,31744.11282
1679.178076,-0.106,-0.106019,-1.06019,-0.068046,-2.38E-05,-23.76833,9.30E-10,2862.880553,,1553.90514,-0.438505,-0.439211,-0.510824,-2.84E-05,-28.4,-5.22E-08,17965.0285,,1522.984272,0.149,0.149842,0.123469,3.92E-06,3.92E+00,3.05E-08,31487.98632
1683.418521,-0.105,-0.104004,-1.04004,-0.068397,-2.38E-05,-23.77093,-1.70E-09,2877.345443,,1557.72357,-0.437505,-0.437197,-0.50575,-2.82E-05,-28.2,-3.03E-08,17952.9953,,1526.78939,0.148,0.147828,0.120361,3.78E-06,3.78E+00,4.85E-09,31816.76143
1687.630658,-0.104,-0.104004,-1.04004,-0.068221,-2.30E-05,-23.04433,-1.68E-09,2960.428435,,1561.55233,-0.436505,-0.437197,-0.50286,-2.81E-05,-28.1,-1.99E-08,17885.7246,,1530.581014,0.147,0.147828,0.119812,3.78E-06,3.78E+00,3.04E-08,31664.50874
1691.863257,-0.103,-0.10199,-1.0199,-0.068053,-2.30E-05,-23.04647,-4.90E-10,2952.871431,,1565.36661,-0.435505,-0.435244,-0.501024,-2.78E-05,-27.8,-1.09E-08,17992.6462,,1534.395243,0.146,0.145814,0.11671,3.67E-06,3.67E+00,2.70E-09,31829.87192
