[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1557474810.224000 5/10/2019, 4:53:30 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, 
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: 190519_PlatedSn_onSi_5.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1557480588.052,,1.000000e+001,9.998520e+000,8.304592e-007,2.273771e-008,-8.766213e-002,1.188036e-002,3,8.744028e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.272865e-003,0,,0,
1557480601.292,,1.000000e+001,9.999453e+000,8.599218e-007,8.902047e-009,-6.096896e-002,7.508385e-003,3,8.876495e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.015518e-003,0,,0,
1557480616.022,,1.000000e+001,9.999203e+000,8.446048e-007,1.347496e-008,-7.755935e-002,9.238437e-003,3,8.764679e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.514290e-003,0,,0,
1557480630.022,,1.000000e+001,9.999827e+000,8.276473e-007,3.968558e-008,-7.080043e-002,1.414772e-002,3,8.564690e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.017021e-003,0,,0,
1557480643.282,,1.000000e+001,9.998895e+000,8.305584e-007,1.040090e-008,-8.247213e-002,5.536131e-003,3,8.440660e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.021500e-003,0,,0,
1557480656.752,,1.000000e+001,9.999146e+000,8.639221e-007,7.760206e-009,-6.099694e-002,9.268793e-003,3,8.881128e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.272316e-003,0,,0,
1557480670.052,,1.000000e+001,9.998577e+000,8.471378e-007,3.574469e-008,-6.266934e-002,5.792112e-003,3,8.730783e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.502846e-003,0,,0,
1557480683.452,,1.000000e+001,1.000058e+001,8.313603e-007,1.819784e-008,-7.511583e-002,5.479101e-003,3,8.706325e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.017021e-003,0,,0,
1557480696.812,,1.000000e+001,9.999827e+000,8.551812e-007,4.907652e-009,-7.223821e-002,5.240592e-003,3,8.706464e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.516747e-003,0,,0,
1557480710.542,,1.000000e+001,9.998826e+000,8.462166e-007,2.640054e-008,-7.984087e-002,7.471641e-003,3,8.896668e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.753258e-003,0,,0,
1557480725.222,,1.000000e+001,9.999892e+000,8.150872e-007,2.790430e-008,-7.311296e-002,1.182673e-002,3,8.765362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.515244e-003,0,,0,
1557480739.042,,1.000000e+001,9.998954e+000,8.022287e-007,9.741346e-009,-8.881452e-002,5.055989e-003,3,8.592830e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.512238e-003,0,,0,
1557480753.582,,1.000000e+001,9.999451e+000,8.207605e-007,1.804647e-008,-7.957147e-002,2.368791e-002,3,8.480889e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.504349e-003,0,,0,
1557480767.612,,1.000000e+001,1.000385e+001,8.141017e-007,7.872871e-010,-8.278494e-002,4.159098e-003,3,8.675411e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.037712e-003,0,,0,
1557480781.582,,1.000000e+001,9.997707e+000,7.960324e-007,1.250282e-008,-7.040957e-002,1.747030e-002,3,8.588207e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.756233e-003,0,,0,
1557480794.832,,1.000000e+001,9.998636e+000,8.411557e-007,8.657746e-009,-8.495758e-002,1.296731e-002,3,8.851563e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.492905e-003,0,,0,
1557480808.302,,1.000000e+001,9.998326e+000,8.567380e-007,5.342406e-008,-6.323150e-002,7.915231e-004,3,8.687423e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.502296e-003,0,,0,
1557480821.272,,1.000000e+001,9.999327e+000,8.509887e-007,1.508362e-008,-7.251029e-002,3.013305e-002,3,8.685480e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.005577e-003,0,,0,
1557480835.742,,1.000000e+001,9.999390e+000,8.403816e-007,1.296936e-008,-8.506702e-002,1.481740e-002,3,8.851448e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.004074e-003,0,,0,
1557480848.972,,1.000000e+001,1.000033e+001,8.417539e-007,6.800558e-008,-8.093656e-002,4.970346e-003,3,8.724908e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.257896e-003,0,,0,
1557480862.132,,1.000000e+001,9.999578e+000,8.188052e-007,2.738016e-008,-6.162475e-002,2.396601e-004,3,8.609145e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.755165e-003,0,,0,
1557480875.992,,1.000000e+001,9.999826e+000,8.197526e-007,1.380242e-008,-5.726909e-002,1.190675e-002,3,8.600309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.005028e-003,0,,0,
1557480889.052,,1.000000e+001,9.999889e+000,8.326915e-007,2.766783e-008,-8.599590e-002,5.645202e-004,3,8.515611e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.006531e-003,0,,0,
1557480902.572,,1.000000e+001,9.998575e+000,8.544462e-007,8.952973e-009,-6.802408e-002,1.577188e-002,3,8.964216e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.984970e-004,0,,0,
1557480915.853,,1.000000e+001,9.998763e+000,8.386073e-007,2.290227e-008,-7.264608e-002,1.873584e-002,3,8.321215e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.752708e-003,0,,0,
1557480929.033,,1.000000e+001,9.999705e+000,8.517186e-007,4.020864e-008,-7.307287e-002,2.195797e-002,3,8.632302e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.014420e-003,0,,0,
1557480942.693,,1.000000e+001,9.998138e+000,8.179318e-007,4.694340e-008,-7.618263e-002,1.254016e-002,3,8.598616e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.252434e-003,0,,0,
1557480956.113,,1.000000e+001,9.999011e+000,8.307112e-007,3.556731e-008,-7.191034e-002,3.395903e-003,3,8.571432e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.494408e-003,0,,0,
1557480968.933,,1.000000e+001,9.999576e+000,8.279872e-007,1.244402e-008,-8.045940e-002,2.048538e-002,3,8.331718e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.506256e-003,0,,0,
1557480981.903,,1.000000e+001,9.998577e+000,8.130566e-007,1.491259e-008,-7.560100e-002,9.467457e-003,3,8.387818e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.003525e-003,0,,0,
1557480995.323,,1.000000e+001,1.000014e+001,8.074119e-007,1.027866e-008,-7.085417e-002,7.195884e-003,3,8.169240e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.507210e-003,0,,0,
1557481009.143,,1.000000e+001,9.999325e+000,8.395694e-007,2.347592e-008,-8.626427e-002,8.852408e-003,3,8.514783e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.502701e-003,0,,0,
1557481022.883,,1.000000e+001,9.999197e+000,8.324655e-007,2.677114e-008,-7.488981e-002,7.179331e-003,3,8.656025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.745224e-003,0,,0,
1557481035.603,,1.000000e+001,1.000026e+001,8.122995e-007,3.118850e-008,-9.266194e-002,1.859844e-002,3,8.215172e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.756523e-003,0,,0,
1557481049.573,,1.000000e+001,9.999329e+000,8.349845e-007,3.561289e-008,-7.970500e-002,1.218887e-004,3,8.741390e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.999969e-003,0,,0,
1557481063.523,,1.000000e+001,9.999331e+000,8.290203e-007,4.746995e-009,-8.074895e-002,5.065988e-003,3,8.619245e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.512093e-003,0,,0,
1557481077.343,,1.000000e+001,9.999264e+000,8.319387e-007,2.015349e-008,-7.338165e-002,1.696960e-002,3,8.350608e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.502701e-003,0,,0,
1557481090.083,,1.000000e+001,1.000002e+001,8.265338e-007,1.490166e-008,-7.731543e-002,9.970959e-003,3,8.478791e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.265236e-003,0,,0,
1557481103.553,,1.000000e+001,9.999323e+000,8.223598e-007,2.827433e-009,-7.019158e-002,2.346289e-003,3,8.417641e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.993584e-003,0,,0,
1557481116.813,,1.000000e+001,9.999198e+000,8.214735e-007,1.855292e-008,-7.083397e-002,1.103158e-002,3,8.427309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.494812e-003,0,,0,
1557481130.793,,1.000000e+001,9.998886e+000,8.062174e-007,7.464094e-010,-8.902463e-002,5.366411e-003,3,8.330066e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.747131e-003,0,,0,
1557481144.773,,1.000000e+001,9.999076e+000,7.980994e-007,7.010179e-009,-8.845302e-002,5.011645e-003,3,8.353139e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.755165e-003,0,,0,
1557481159.823,,1.000000e+001,9.999576e+000,8.478933e-007,4.485527e-008,-6.622131e-002,3.946262e-003,3,8.542084e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.756119e-003,0,,0,
1557481173.093,,1.000000e+001,1.000101e+001,8.298996e-007,9.772738e-009,-7.888342e-002,9.242399e-003,3,8.786385e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.256798e-003,0,,0,
1557481186.353,,1.000000e+001,9.999454e+000,8.090542e-007,2.770280e-008,-8.863844e-002,5.675003e-002,3,8.533688e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.012367e-003,0,,0,
1557481199.633,,1.000000e+001,9.999268e+000,8.253481e-007,1.982362e-008,-7.374755e-002,2.153146e-003,3,8.649099e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.500648e-003,0,,0,
1557481213.913,,1.000000e+001,9.998826e+000,7.997063e-007,1.787444e-009,-8.054317e-002,5.522586e-003,3,8.344232e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.002831e-003,0,,0,
1557481226.933,,1.000000e+001,9.999514e+000,8.136163e-007,3.945720e-009,-7.218575e-002,1.178134e-002,3,8.435641e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.255295e-003,0,,0,
1557481240.613,,1.000000e+001,1.000008e+001,8.034552e-007,3.214532e-008,-7.251255e-002,1.002896e-002,3,8.643421e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.005432e-003,0,,0,
1557481253.743,,1.000000e+001,9.999329e+000,8.500688e-007,1.956481e-008,-8.722480e-002,7.173019e-003,3,8.694186e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.002022e-003,0,,0,
1557481266.553,,1.000000e+001,1.000070e+001,8.483073e-007,6.514257e-008,-7.638426e-002,1.544335e-002,3,8.643672e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.006241e-003,0,,0,
1557481280.523,,1.000000e+001,1.000020e+001,8.257322e-007,1.708574e-008,-7.754406e-002,3.097199e-002,3,8.728354e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.581711e-004,0,,0,
1557481293.923,,1.000000e+001,1.000026e+001,8.666807e-007,2.979753e-008,-7.095639e-002,1.767075e-003,3,8.897301e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.486343e-004,0,,0,
1557481307.993,,1.000000e+001,9.998885e+000,8.131357e-007,2.767772e-008,-6.888834e-002,2.613090e-002,3,8.601809e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.243996e-003,0,,0,
1557481332.905,,1.000000e+001,9.999139e+000,8.589336e-007,9.954215e-009,-7.562986e-002,8.162965e-003,3,8.790088e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.996559e-003,0,,0,
1557481345.975,,1.000000e+001,1.000245e+001,8.588831e-007,6.390100e-009,-5.936106e-002,1.346354e-002,3,8.615476e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.509926e-003,0,,0,
1557481358.945,,1.000000e+001,9.999323e+000,8.501303e-007,6.472700e-008,-9.108690e-002,1.044508e-002,3,8.470963e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.745224e-003,0,,0,
1557481371.895,,1.000000e+001,1.000113e+001,8.502125e-007,4.877615e-008,-7.142198e-002,3.140528e-002,3,8.627958e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.259254e-003,0,,0,
1557481384.735,,1.000000e+001,1.000051e+001,8.004693e-007,4.147114e-008,-7.369989e-002,2.546928e-002,3,8.336903e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.757072e-003,0,,0,
1557481398.205,,1.000000e+001,9.999201e+000,8.419123e-007,9.153415e-008,-8.131386e-002,4.810310e-003,3,8.640850e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.504753e-003,0,,0,
1557481411.225,,1.000000e+001,1.000014e+001,8.518551e-007,1.155339e-008,-6.824687e-002,1.061758e-002,3,8.780696e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.754066e-003,0,,0,
1557481424.485,,1.000000e+001,9.999452e+000,8.697552e-007,6.005842e-009,-7.333395e-002,7.636793e-003,3,8.724473e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.505157e-003,0,,0,
1557481437.955,,1.000000e+001,9.999073e+000,8.818666e-007,1.757929e-008,-6.316992e-002,7.811297e-003,3,8.824634e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.975433e-004,0,,0,
1557481450.225,,1.000000e+001,9.999885e+000,8.499218e-007,5.276150e-008,-6.777134e-002,2.754086e-004,3,8.653766e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.975433e-004,0,,0,
1557481464.055,,1.000000e+001,9.999076e+000,8.219122e-007,1.399946e-008,-9.857896e-002,2.138505e-003,3,8.247455e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.004478e-003,0,,0,
1557481478.025,,1.000000e+001,9.999884e+000,8.170916e-007,5.439013e-008,-9.082896e-002,3.365623e-002,3,8.168861e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.247406e-003,0,,0,
1557481491.475,,1.000000e+001,9.999701e+000,8.575927e-007,8.385751e-008,-8.066796e-002,6.324714e-004,3,8.683109e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.252838e-003,0,,0,
1557481505.485,,1.000000e+001,9.999451e+000,8.591618e-007,6.759567e-009,-6.189146e-002,5.693842e-003,3,8.816367e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.505157e-003,0,,0,
1557481519.335,,1.000000e+001,1.000101e+001,8.378830e-007,1.761052e-008,-6.328321e-002,4.680966e-003,3,8.583645e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.500130e-003,0,,0,
1557481532.055,,1.000000e+001,9.999887e+000,8.478654e-007,6.299149e-008,-7.917212e-002,3.288045e-002,3,8.522177e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.754616e-003,0,,0,
1557481546.525,,1.000000e+001,9.999949e+000,8.319100e-007,1.783424e-008,-8.726765e-002,1.935591e-002,3,8.765681e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.002426e-003,0,,0,
1557481559.745,,1.000000e+001,9.999822e+000,8.049917e-007,4.401922e-008,-8.538122e-002,5.550008e-003,3,8.329688e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.497269e-003,0,,0,
1557481573.715,,1.000000e+001,9.999073e+000,8.709786e-007,2.410151e-008,-6.810831e-002,3.223392e-002,3,8.959870e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.993584e-003,0,,0,
1557481587.705,,1.000000e+001,9.998386e+000,8.828654e-007,5.663941e-008,-7.581930e-002,2.270573e-002,3,8.820051e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.742622e-003,0,,0,
1557481601.925,,1.000000e+001,9.998767e+000,8.613489e-007,2.148264e-008,-8.164452e-002,1.806472e-002,3,8.769007e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.049709e-002,0,,0,
1557481615.145,,1.000000e+001,9.999634e+000,8.186129e-007,1.266444e-008,-7.743075e-002,1.237431e-004,3,8.532604e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.467270e-004,0,,0,
1557481628.116,,1.000000e+001,1.000020e+001,8.831190e-007,4.805703e-008,-7.287616e-002,1.926064e-002,3,8.801978e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.247406e-003,0,,0,
1557481641.146,,1.000000e+001,9.998075e+000,8.472734e-007,2.690727e-008,-6.804359e-002,2.706842e-002,3,8.677209e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.242897e-003,0,,0,
1557481654.916,,1.000000e+001,1.000076e+001,8.547934e-007,4.779432e-008,-9.680605e-002,1.556559e-002,3,8.606637e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.248215e-003,0,,0,
1557481669.386,,1.000000e+001,9.999448e+000,8.126954e-007,4.034739e-008,-8.321200e-002,1.328811e-002,3,8.452960e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.495216e-003,0,,0,
1557481682.106,,1.000000e+001,9.998386e+000,8.321666e-007,5.228604e-008,-7.849282e-002,2.359496e-003,3,8.478911e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.992630e-003,0,,0,
1557481695.376,,1.000000e+001,9.999135e+000,8.539428e-007,5.670095e-008,-7.174316e-002,1.774025e-002,3,8.554798e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.745224e-003,0,,0,
1557481709.386,,1.000000e+001,1.000020e+001,8.328038e-007,4.086361e-009,-8.816531e-002,2.222066e-003,3,8.714974e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.984970e-004,0,,0,
1557481722.916,,1.000000e+001,9.999698e+000,8.640878e-007,9.249247e-009,-6.172869e-002,1.431252e-002,3,8.850662e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.495766e-003,0,,0,
1557481736.636,,1.000000e+001,9.999199e+000,8.620058e-007,5.022407e-008,-9.196797e-002,1.186747e-002,3,8.598415e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.995087e-003,0,,0,
1557481750.806,,1.000000e+001,1.000001e+001,7.917614e-007,2.876108e-009,-7.645562e-002,1.241109e-003,3,8.334961e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.746033e-003,0,,0,
1557481763.676,,1.000000e+001,9.999699e+000,8.453679e-007,2.461953e-008,-7.233600e-002,4.641037e-003,3,8.774997e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.244804e-003,0,,0,
1557481778.146,,1.000000e+001,9.999760e+000,8.284200e-007,5.087401e-009,-6.279875e-002,1.453822e-002,3,8.767900e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.245354e-003,0,,0,
1557481791.926,,1.000000e+001,9.999261e+000,8.845584e-007,4.492886e-009,-5.978931e-002,4.178631e-003,3,8.964741e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.245354e-003,0,,0,
1557481806.186,,1.000000e+001,9.998824e+000,8.619576e-007,7.097321e-009,-7.420368e-002,1.626476e-002,3,8.794279e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.993034e-003,0,,0,
1557481819.906,,1.000000e+001,1.000001e+001,8.141157e-007,2.138127e-008,-6.596828e-002,9.251023e-004,3,8.379167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.245613e-003,0,,0,
1557481835.126,,1.000000e+001,1.000063e+001,8.280546e-007,3.177630e-008,-9.725972e-002,1.086425e-002,3,8.609905e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.747536e-003,0,,0,
1557481848.346,,1.000000e+001,9.999572e+000,8.516347e-007,6.728095e-009,-6.588784e-002,1.274674e-002,3,8.482486e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.467270e-004,0,,0,
1557481861.066,,1.000000e+001,9.999698e+000,8.694672e-007,2.974102e-009,-8.755016e-002,4.137187e-003,3,8.832735e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.244255e-003,0,,0,
1557481875.556,,1.000000e+001,9.999449e+000,8.599525e-007,1.219598e-008,-6.585905e-002,7.287875e-004,3,8.788136e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.493164e-003,0,,0,
1557481889.076,,1.000000e+001,1.000063e+001,8.961033e-007,4.454058e-009,-7.960225e-002,2.914571e-003,3,8.999244e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.495880e-004,0,,0,
1557481901.826,,1.000000e+001,9.999636e+000,8.644912e-007,4.088933e-009,-6.189694e-002,3.272052e-003,3,8.526934e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.743576e-003,0,,0,
1557481916.296,,1.000000e+001,9.999511e+000,8.389566e-007,5.754226e-009,-7.513805e-002,2.265676e-002,3,8.450434e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,3.495216e-003,0,,0,
1557481930.266,,1.000000e+001,1.000107e+001,8.681499e-007,3.042444e-008,-6.761322e-002,2.124274e-002,3,8.918338e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.249718e-003,0,,0,
1557481944.246,,1.000000e+001,1.000020e+001,8.279446e-007,3.108464e-008,-6.910939e-002,3.107336e-002,3,8.478346e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.495621e-003,0,,0,
1557481957.026,,1.000000e+001,1.000088e+001,8.589867e-007,3.402417e-008,-6.498753e-002,9.624802e-003,3,8.648679e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.745483e-003,0,,0,
1557481971.016,,1.000000e+001,1.000007e+001,8.537725e-007,6.749257e-008,-7.753791e-002,9.100927e-004,3,8.601494e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.486343e-004,0,,0,
