QuickDAQ Data
2019/01/12 15:54:20
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 3.69333E-005, 8.36849E-004,-4.2769041061,
 3.70491E-005, 8.07047E-004,-4.2758216858,
 3.71649E-005, 8.02279E-004,-4.2748117447,
 3.72806E-005, 7.86781E-004,-4.2738924026,
 3.73964E-005, 6.78301E-004,-4.0706739426,
 3.75122E-005, 3.42131E-004,-2.0599758625,
 3.76280E-005, 7.86781E-005,-0.2520799637,
 3.77438E-005, 6.79493E-005,-0.2523624897,
 3.78595E-005, 8.70228E-005,-0.2525055408,
 3.79753E-005, 9.65595E-005,-0.2527296543,
 3.80911E-005, 9.29832E-005,-0.2530038357,
 3.82069E-005, 6.55651E-005,-0.2532637119,
 3.83227E-005, 5.24521E-005,-0.2534091473,
 3.84384E-005, 6.43730E-005,-0.2534508705,
 3.85542E-005, 8.82149E-005,-0.2535247803,
 3.86700E-005, 9.77516E-005,-0.2535378933,
 3.87858E-005, 8.46386E-005,-0.2534615993,
 3.89015E-005, 7.62939E-005,-0.2535939217,
 3.90173E-005, 6.91414E-005,-0.2537012100,
 3.91331E-005, 6.79493E-005,-0.2537953854,
 3.92489E-005, 6.19888E-005,-0.2537786961,
 3.93647E-005, 5.36442E-005,-0.2538609505,
 3.94804E-005, 4.88758E-005,-0.2540051937,
 3.95962E-005, 4.05312E-005,-0.2540147305,
 3.97120E-005, 5.60284E-005,-0.2540814877,
 3.98278E-005, 7.51019E-005,-0.2540731430,
 3.99436E-005, 5.60284E-005,-0.2541780472,
 4.00593E-005, 4.05312E-005,-0.2543437481,
 4.01751E-005, 4.41074E-005,-0.2545094490,
 4.02909E-005, 4.17233E-005,-0.2546787262,
 4.04067E-005, 4.29153E-005,-0.2545845509,
 4.05224E-005, 4.76837E-005,-0.2545797825,
 4.06382E-005, 4.05312E-005,-0.2545332909,
 4.07540E-005, 3.69549E-005,-0.2545571327,
 4.08698E-005, 3.33786E-005,-0.2546989918,
 4.09856E-005, 4.64916E-005,-0.2548706532,
 4.11013E-005, 6.79493E-005,-0.2549254894,
 4.12171E-005, 7.27177E-005,-0.2548205853,
 4.13329E-005, 7.62939E-005,-0.2548885345,
 4.14487E-005, 8.82149E-005,-0.2550017834,
 4.15645E-005, 8.94070E-005,-0.2549898624,
 4.16802E-005, 5.48363E-005,-0.2549791336,
 4.17960E-005, 3.21865E-005,-0.2550637722,
 4.19118E-005, 6.07967E-005,-0.2550303936,
 4.20276E-005, 7.62939E-005,-0.2548670769,
 4.21433E-005, 5.36442E-005,-0.2548599243,
 4.22591E-005, 6.43730E-005,-0.2549922466,
 4.23749E-005, 6.79493E-005,-0.2550029755,
 4.24907E-005, 6.79493E-005,-0.2550852299,
 4.26065E-005, 8.10623E-005,-0.2551448345,
 4.27222E-005, 6.31809E-005,-0.2552485466,
 4.28380E-005, 5.96046E-005,-0.2553594112,
 4.29538E-005, 5.60284E-005,-0.2554237843,
 4.30696E-005, 5.72205E-005,-0.2555453777,
 4.31853E-005, 5.96046E-005,-0.2555215359,
 4.33011E-005, 5.00679E-005,-0.2554452419,
 4.34169E-005, 5.24521E-005,-0.2553796768,
 4.35327E-005, 3.81470E-005,-0.2553308010,
 4.36485E-005, 3.93391E-005,-0.2554094791,
 4.37642E-005, 4.17233E-005,-0.2553963661,
 4.38800E-005, 5.00679E-005,-0.2553653717,
 4.39958E-005, 6.43730E-005,-0.2554011345,
 4.41116E-005, 6.79493E-005,-0.2553701401,
 4.42274E-005, 7.39098E-005,-0.2553856373,
 4.43431E-005, 7.62939E-005,-0.2554190159,
 4.44589E-005, 6.67572E-005,-0.2554917336,
 4.45747E-005, 5.48363E-005,-0.2555680275,
 4.46905E-005, 4.64916E-005,-0.2556097507,
 4.48062E-005, 3.93391E-005,-0.2558708191,
 4.49220E-005, 5.12600E-005,-0.2561008930,
 4.50378E-005, 7.39098E-005,-0.2561485767,
 4.51536E-005, 5.96046E-005,-0.2561438084,
 4.52694E-005, 4.29153E-005,-0.2558875084,
 4.53851E-005, 4.29153E-005,-0.2558040619,
 4.55009E-005, 5.72205E-005,-0.2558803558,
 4.56167E-005, 6.31809E-005,-0.2559530735,
 4.57325E-005, 6.67572E-005,-0.2560234070,
 4.58483E-005, 6.31809E-005,-0.2558755875,
 4.59640E-005, 3.69549E-005,-0.2558791637,
 4.60798E-005, 5.96046E-005,-0.2560615540,
 4.61956E-005, 7.39098E-005,-0.2560353279,
 4.63114E-005, 5.48363E-005,-0.2559936047,
 4.64271E-005, 6.31809E-005,-0.2559816837,
 4.65429E-005, 5.96046E-005,-0.2560126781,
 4.66587E-005, 5.12600E-005,-0.2560460567,
 4.67745E-005, 5.96046E-005,-0.2559709549,
 4.68903E-005, 6.31809E-005,-0.2559268475,
 4.70060E-005, 5.00679E-005,-0.2559530735,
 4.71218E-005, 4.29153E-005,-0.2560031414,
 4.72376E-005, 5.48363E-005,-0.2559757233,
 4.73534E-005, 5.36442E-005,-0.2558958530,
 4.74691E-005, 5.84126E-005,-0.2558696270,
 4.75849E-005, 6.91414E-005,-0.2558636665,
 4.77007E-005, 6.79493E-005,-0.2559769154,
 4.78165E-005, 6.91414E-005,-0.2560937405,
 4.79323E-005, 7.15256E-005,-0.2560865879,
 4.80480E-005, 5.84126E-005,-0.2560901642,
 4.81638E-005, 5.12600E-005,-0.2561128139,
 4.82796E-005, 6.91414E-005,-0.2561426163,
 4.83954E-005, 5.48363E-005,-0.2562558651,
 4.85112E-005, 4.64916E-005,-0.2562272549,
 4.86269E-005, 3.93391E-005,-0.2562022209,
 4.87427E-005, 3.81470E-005,-0.2562677860,
 4.88585E-005, 5.72205E-005,-0.2561807632,
 4.89743E-005, 5.48363E-005,-0.2560770512,
 4.90900E-005, 4.64916E-005,-0.2560901642,
 4.92058E-005, 4.76837E-005,-0.2562344074,
 4.93216E-005, 2.52724E-004,-0.9264945984,
 4.94374E-005, 5.24521E-004,-2.9642212391,
 4.95532E-005, 6.06775E-004,-4.3301019669,
 4.96689E-005, 5.85318E-004,-4.3272409439,
 4.97847E-005, 5.79357E-004,-4.3245182037,
 4.99005E-005, 5.87702E-004,-4.3219652176,
 5.00163E-005, 5.81741E-004,-4.3195009232,
 5.01321E-005, 5.84126E-004,-4.3172874451,
 5.02478E-005, 5.90086E-004,-4.3150448799,
 5.03636E-005, 6.05583E-004,-4.3127670288,
 5.04794E-005, 6.06775E-004,-4.3106641769,
 5.05952E-005, 5.97239E-004,-4.3085193634,
 5.07109E-005, 5.91278E-004,-4.3065299988,
 5.08267E-005, 5.94854E-004,-4.3045973778,
 5.09425E-005, 5.99623E-004,-4.3026685715,
 5.10583E-005, 5.85318E-004,-4.3008337021,
 5.11741E-005, 6.00815E-004,-4.2990016937,
 5.12898E-005, 6.27041E-004,-4.2972111702,
 5.14056E-005, 6.15120E-004,-4.2954959869,
 5.15214E-005, 6.00815E-004,-4.2938017845,
 5.16372E-005, 6.00815E-004,-4.2921185493,
 5.17530E-005, 6.03199E-004,-4.2904033661,
 5.18687E-005, 6.02007E-004,-4.2887315750,
 5.19845E-005, 6.04391E-004,-4.2872009277,
 5.21003E-005, 6.04391E-004,-4.2856788635,
 5.22161E-005, 6.18696E-004,-4.2842173576,
 5.23318E-005, 6.24657E-004,-4.2825307846,
 5.24476E-005, 6.06775E-004,-4.2808723450,
 5.25634E-005, 6.05583E-004,-4.2793750763,
 5.26792E-005, 6.04391E-004,-4.2778134346,
 5.27950E-005, 6.10352E-004,-4.2762994766,
 5.29107E-005, 6.28233E-004,-4.2747449875,
 5.30265E-005, 6.25849E-004,-4.2733659744,
 5.31423E-005, 6.23465E-004,-4.2720165253,
 5.32581E-005, 6.12736E-004,-4.2703809738,
 5.33738E-005, 6.09159E-004,-4.2688965797,
 5.34896E-005, 6.23465E-004,-4.2675232887,
 5.36054E-005, 6.24657E-004,-4.2660331726,
 5.37212E-005, 6.27041E-004,-4.2646160126,
 5.38370E-005, 6.22272E-004,-4.2632389069,
 5.39527E-005, 6.37770E-004,-4.2618980408,
 5.40685E-005, 6.49691E-004,-4.2605686188,
 5.41843E-005, 6.37770E-004,-4.2591714859,
 5.43001E-005, 6.25849E-004,-4.2578401566,
 5.44159E-005, 6.18696E-004,-4.2567038536,
 5.45316E-005, 6.19888E-004,-4.2553615570,
 5.46474E-005, 6.19888E-004,-4.2538619041,
 5.47632E-005, 6.25849E-004,-4.2526016235,
 5.48790E-005, 6.30617E-004,-4.2513322830,
 5.49947E-005, 6.30617E-004,-4.2501020432,
 5.51105E-005, 6.29425E-004,-4.2490410805,
 5.52263E-005, 6.24657E-004,-4.2476224899,
 5.53421E-005, 6.28233E-004,-4.2463884354,
 5.54579E-005, 6.40154E-004,-4.2452502251,
 5.55736E-005, 6.37770E-004,-4.2439460754,
 5.56894E-005, 6.36578E-004,-4.2426729202,
 5.58052E-005, 6.43730E-004,-4.2414045334,
 5.59210E-005, 6.48499E-004,-4.2402601242,
 5.60368E-005, 6.61612E-004,-4.2390060425,
 5.61525E-005, 6.30617E-004,-4.2377815247,
 5.62683E-005, 6.10352E-004,-4.2367506027,
 5.63841E-005, 6.30617E-004,-4.2354822159,
 5.64999E-005, 6.38962E-004,-4.2341861725,
 5.66156E-005, 6.50883E-004,-4.2329988480,
 5.67314E-005, 6.36578E-004,-4.2318010330,
 5.68472E-005, 6.42538E-004,-4.2307415009,
 5.69630E-005, 6.47306E-004,-4.2296085358,
 5.70788E-005, 6.30617E-004,-4.2284798622,
 5.71945E-005, 6.34193E-004,-4.2275261879,
 5.73103E-005, 6.44922E-004,-4.2264962196,
