QuickDAQ Data
2019/01/09 21:25:40
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 2.59344E-005, 1.57356E-004, 0.0011408329,
 2.60501E-005, 1.83582E-004, 0.0011825562,
 2.61659E-005, 1.63317E-004, 0.0010442734,
 2.62817E-005, 1.43051E-004, 0.0010466576,
 2.63975E-005, 1.16825E-004, 0.0010251999,
 2.65133E-005, 1.19209E-004, 0.0010228157,
 2.66290E-005, 1.41859E-004, 0.0010335445,
 2.67448E-005, 1.41859E-004, 9.41753E-004,
 2.68606E-005, 1.51396E-004, 0.0010466576,
 2.69764E-005, 1.47820E-004, 0.0011467934,
 2.70921E-005, 1.33514E-004, 0.0010156631,
 2.72079E-005, 1.04904E-004, 8.52346E-004,
 2.73237E-005, 1.12057E-004, 8.59499E-004,
 2.74395E-005, 1.32322E-004, 8.44002E-004,
 2.75553E-005, 1.33514E-004, 8.54731E-004,
 2.76710E-005, 1.43051E-004, 9.96590E-004,
 2.77868E-005, 1.39475E-004, 0.0010430813,
 2.79026E-005, 1.27554E-004, 0.0010025501,
 2.80184E-005, 1.34706E-004, 0.0010704994,
 2.81342E-005, 1.33514E-004, 0.0010752678,
 2.82499E-005, 1.41859E-004, 0.0010633469,
 2.83657E-005, 1.43051E-004, 0.0011050701,
 2.84815E-005, 1.49012E-004, 0.0010764599,
 2.85973E-005, 1.45435E-004, 9.73940E-004,
 2.87130E-005, 1.37091E-004, 9.83477E-004,
 2.88288E-005, 1.64509E-004, 0.0011181831,
 2.89446E-005, 1.50204E-004, 0.0011193752,
 2.90604E-005, 1.38283E-004, 0.0011277199,
 2.91762E-005, 1.43051E-004, 0.0011146069,
 2.92919E-005, 1.47820E-004, 0.0010371208,
 2.94077E-005, 1.53780E-004, 0.0011098385,
