44.7120,88.7218
44.7160,37.4668
44.7200,75.0956
44.7240,62.7966
44.7280,68.2146
44.7320,67.0818
44.7360,58.6122
44.7400,54.9124
44.7440,37.6926
44.7480,63.0526
44.7520,70.8860
44.7560,28.9646
44.7600,70.5724
44.7640,67.5368
44.7680,71.2350
44.7720,79.8442
44.7760,58.5904
44.7800,75.7630
44.7840,70.8404
44.7880,54.7014
44.7920,58.8386
44.7960,88.5188
44.8000,63.2650
44.8040,71.0432
44.8080,45.8464
44.8120,33.0940
44.8160,75.7404
44.8200,70.5134
44.8240,54.4916
44.8280,71.1770
44.8320,50.5146
44.8360,54.5020
44.8400,50.5416
44.8440,51.0080
44.8480,29.4920
44.8520,49.4952
44.8560,70.8870
44.8600,62.8042
44.8640,28.7502
44.8680,54.7768
44.8720,46.1248
44.8760,82.7494
44.8800,37.5770
44.8840,38.0784
44.8880,47.0768
44.8920,67.2396
44.8960,55.0814
44.9000,37.4756
44.9040,54.0044
44.9080,54.3132
44.9120,58.4498
44.9160,37.7822
44.9200,83.7816
44.9240,62.2460
44.9280,50.8134
44.9320,75.2142
44.9360,80.3676
44.9400,67.2590
44.9440,46.1538
44.9480,71.2542
44.9520,54.8284
44.9560,75.8296
44.9600,58.4176
44.9640,37.7912
44.9680,37.7884
44.9720,54.5184
44.9760,50.1060
44.9800,42.1372
44.9840,54.2268
44.9880,49.7384
44.9920,71.1104
44.9960,37.5340
45.0000,62.9118
45.0040,54.4238
45.0080,74.4524
45.0120,49.9114
45.0160,50.1700
45.0200,42.1636
45.0240,50.1246
45.0280,54.3978
45.0320,70.9328
45.0360,42.1142
45.0400,46.4400
45.0440,41.7286
45.0480,71.4550
45.0520,66.6514
45.0560,42.2864
45.0600,71.5730
45.0640,42.1922
45.0680,25.0998
45.0720,25.1058
45.0760,45.9118
45.0800,62.5382
45.0840,62.4868
45.0880,46.0208
45.0920,29.6660
45.0960,54.1396
45.1000,54.4270
45.1040,54.7042
45.1080,62.9748
45.1120,41.4680
45.1160,37.5662
45.1200,62.7240
45.1240,16.7702
45.1280,46.1422
45.1320,37.6774
45.1360,50.2376
45.1400,37.6208
45.1440,46.3160
45.1480,50.1220
45.1520,12.6892
45.1560,63.0714
45.1600,49.7482
45.1640,76.5114
45.1680,62.9166
45.1720,37.5922
45.1760,37.8236
45.1800,41.4774
45.1840,58.5894
45.1880,45.4876
45.1920,75.4722
45.1960,54.4880
45.2000,50.5188
45.2040,37.7620
45.2080,62.8314
45.2120,63.1284
45.2160,66.8362
45.2200,20.8772
45.2240,46.0396
45.2280,83.5788
45.2320,54.9390
45.2360,45.8982
45.2400,41.5274
45.2440,50.3758
45.2480,25.0742
45.2520,54.4864
45.2560,46.0050
45.2600,29.6432
45.2640,63.3220
45.2680,54.5640
45.2720,41.7582
45.2760,50.3956
45.2800,53.3754
45.2840,37.5958
45.2880,83.1830
45.2920,50.4620
45.2960,92.4718
45.3000,38.0032
45.3040,63.3514
45.3080,59.1640
45.3120,41.9082
45.3160,41.8070
45.3200,54.7906
45.3240,54.7062
45.3280,46.1058
45.3320,37.3626
45.3360,37.9072
45.3400,105.0572
45.3440,33.3778
45.3480,37.9926
45.3520,46.0936
45.3560,45.5792
45.3600,53.9802
45.3640,63.0478
45.3680,33.3452
45.3720,83.6662
45.3760,67.0086
45.3800,54.6104
45.3840,62.7178
45.3880,63.6578
45.3920,58.4900
45.3960,62.9744
45.4000,79.6274
45.4040,66.9390
45.4080,67.4890
45.4120,75.3628
45.4160,62.6066
45.4200,76.0082
45.4240,75.7646
45.4280,74.8336
45.4320,34.0768
45.4360,41.9206
45.4400,54.0140
45.4440,37.9354
45.4480,33.7178
45.4520,46.5262
45.4560,67.4448
45.4600,41.6894
45.4640,71.6674
45.4680,41.7098
45.4720,50.7214
45.4760,58.6392
45.4800,75.1166
45.4840,54.5002
45.4880,42.1406
45.4920,38.0592
45.4960,62.1508
45.5000,50.5416
45.5040,24.7490
45.5080,37.6736
45.5120,62.8118
45.5160,46.2236
45.5200,42.0234
45.5240,50.3914
45.5280,45.8900
45.5320,63.2412
45.5360,42.5818
45.5400,29.0738
45.5440,29.3784
45.5480,21.1754
45.5520,37.1296
45.5560,29.7432
45.5600,50.4390
45.5640,41.6382
45.5680,54.4518
45.5720,54.2422
45.5760,45.9322
45.5800,58.4080
45.5840,71.0496
45.5880,61.9500
45.5920,47.9394
45.5960,45.8118
45.6000,41.9182
45.6040,59.0848
45.6080,37.5806
45.6120,71.2822
45.6160,50.8256
45.6200,62.8440
45.6240,54.3364
45.6280,59.2780
45.6320,50.6486
45.6360,34.1660
45.6400,74.9518
45.6440,45.8758
45.6480,63.4408
45.6520,37.4364
45.6560,41.6888
45.6600,33.4636
45.6640,54.9178
45.6680,50.3844
45.6720,45.8332
45.6760,33.0762
45.6800,49.7114
45.6840,42.4894
45.6880,33.6838
45.6920,75.9902
45.6960,33.4596
45.7000,28.9330
45.7040,85.1426
45.7080,58.7660
45.7120,45.8900
45.7160,41.7898
45.7200,37.7592
45.7240,41.7582
45.7280,41.8316
45.7320,62.8434
45.7360,46.4318
45.7400,42.1702
45.7440,79.1252
45.7480,33.3748
45.7520,58.8630
45.7560,50.4580
45.7600,50.3072
45.7640,54.5354
45.7680,63.0346
45.7720,28.9084
45.7760,54.6902
45.7800,50.6200
45.7840,33.7086
45.7880,67.4770
45.7920,59.0316
45.7960,66.8004
45.8000,79.8742
45.8040,37.6544
45.8080,46.1578
45.8120,66.5062
45.8160,63.0582
45.8200,44.0420
45.8240,67.0886
45.8280,75.9472
45.8320,71.7216
45.8360,63.9168
45.8400,45.4604
45.8440,37.6632
45.8480,58.5454
45.8520,58.2806
45.8560,62.5044
45.8600,54.9254
45.8640,42.3032
45.8680,46.2036
45.8720,75.3912
45.8760,37.5738
45.8800,58.7898
45.8840,59.0558
45.8880,33.7884
45.8920,37.8542
45.8960,29.4922
45.9000,24.6588
45.9040,41.4926
45.9080,54.0976
45.9120,20.7674
45.9160,33.3904
45.9200,46.1494
45.9240,37.6096
45.9280,58.3234
45.9320,41.7306
45.9360,41.8038
45.9400,41.7936
45.9440,62.7940
45.9480,58.4354
45.9520,67.3288
45.9560,63.0320
45.9600,29.5416
45.9640,75.6406
45.9680,33.2042
45.9720,75.8836
45.9760,38.1128
45.9800,29.3222
45.9840,50.4962
45.9880,62.3232
45.9920,42.5438
45.9960,62.6290
46.0000,50.6632
46.0040,42.0590
46.0080,58.4094
46.0120,33.3472
46.0160,53.9520
46.0200,37.8618
46.0240,33.8150
46.0280,45.8972
46.0320,28.9116
46.0360,42.4918
46.0400,50.5702
46.0440,54.8980
46.0480,20.3110
46.0520,58.4870
46.0560,74.9196
46.0600,71.3886
46.0640,33.3060
46.0680,25.2856
46.0720,54.1870
46.0760,58.7192
46.0800,62.4922
46.0840,54.9396
46.0880,37.5910
46.0920,62.7080
46.0960,41.6212
46.1000,61.9094
46.1040,79.8984
46.1080,95.4894
46.1120,45.2074
46.1160,37.6276
46.1200,46.2134
46.1240,105.1924
46.1280,34.1308
46.1320,60.2190
46.1360,41.8766
46.1400,24.9818
46.1440,37.5068
46.1480,46.2090
46.1520,64.0448
46.1560,50.5924
46.1600,75.6158
46.1640,25.5630
46.1680,29.4482
46.1720,45.7166
46.1760,33.2600
46.1800,33.1654
46.1840,46.5226
46.1880,45.8494
46.1920,24.9404
46.1960,32.9818
46.2000,58.5070
46.2040,64.4694
46.2080,29.5676
46.2120,62.7912
46.2160,45.7644
46.2200,33.2692
46.2240,20.8714
46.2280,75.4000
46.2320,37.4938
46.2360,62.3754
46.2400,55.3278
46.2440,71.7052
46.2480,62.9854
46.2520,46.0496
46.2560,67.4414
46.2600,50.3540
46.2640,58.6466
46.2680,54.7244
46.2720,50.1960
46.2760,54.0094
46.2800,55.8540
46.2840,33.3584
46.2880,51.1974
46.2920,68.3850
46.2960,47.7778
46.3000,63.0130
46.3040,54.8000
46.3080,37.7032
46.3120,50.2498
46.3160,41.8138
46.3200,46.2330
46.3240,42.2162
46.3280,33.2796
46.3320,33.4086
46.3360,53.6054
46.3400,67.1772
46.3440,29.4820
46.3480,50.4418
46.3520,42.1366
46.3560,63.0418
46.3600,92.8102
46.3640,62.8484
46.3680,45.6928
46.3720,58.4584
46.3760,58.5378
46.3800,16.8180
46.3840,67.3900
46.3880,66.6384
46.3920,50.3080
46.3960,58.4502
46.4000,49.4430
46.4040,58.1358
46.4080,54.5710
46.4120,37.5834
46.4160,46.4784
46.4200,58.8702
46.4240,47.9910
46.4280,74.4550
46.4320,58.1940
46.4360,41.8374
46.4400,56.1058
46.4440,58.3890
46.4480,54.3556
46.4520,54.4276
46.4560,71.7216
46.4600,41.9870
46.4640,42.1212
46.4680,46.0642
46.4720,58.6100
46.4760,33.9548
46.4800,62.2194
46.4840,33.5486
46.4880,49.9848
46.4920,46.1584
46.4960,54.1970
46.5000,41.4886
46.5040,62.4874
46.5080,33.2456
46.5120,54.1108
46.5160,46.0152
46.5200,71.3128
46.5240,41.3422
46.5280,58.8056
46.5320,46.0520
46.5360,33.7208
46.5400,58.2382
46.5440,50.2798
46.5480,67.4806
46.5520,55.0506
46.5560,63.4838
46.5600,45.8442
46.5640,54.0158
46.5680,58.3508
46.5720,62.9700
46.5760,38.0372
46.5800,41.5462
46.5840,66.7068
46.5880,57.6440
46.5920,50.6696
46.5960,37.3058
46.6000,58.9746
46.6040,50.2550
46.6080,46.6088
46.6120,67.4858
46.6160,59.0238
46.6200,75.3558
46.6240,25.3074
46.6280,46.0472
46.6320,37.4692
46.6360,58.5400
46.6400,50.2770
46.6440,50.2290
46.6480,88.2854
46.6520,58.7946
46.6560,33.9458
46.6600,45.9952
46.6640,33.5008
46.6680,58.3376
46.6720,51.1872
46.6760,50.2306
46.6800,45.9640
46.6840,46.3100
46.6880,67.4296
46.6920,29.1172
46.6960,57.8712
46.7000,54.7852
46.7040,70.9362
46.7080,75.2600
46.7120,58.4504
46.7160,71.5192
46.7200,63.1152
46.7240,71.5462
46.7280,33.4554
46.7320,50.7430
46.7360,66.5062
46.7400,42.5456
46.7440,45.8798
46.7480,37.9308
46.7520,50.0558
46.7560,29.2048
46.7600,54.5886
46.7640,39.1562
46.7680,50.8348
46.7720,25.3636
46.7760,53.9420
46.7800,37.2678
46.7840,45.7020
46.7880,92.9620
46.7920,37.7740
46.7960,75.2034
46.8000,42.6482
46.8040,83.7104
46.8080,29.3154
46.8120,42.1944
46.8160,79.7546
46.8200,80.4506
46.8240,58.9426
46.8280,67.5924
46.8320,67.0760
46.8360,50.4408
46.8400,79.1202
46.8440,54.2410
46.8480,45.2416
46.8520,33.1498
46.8560,43.3176
46.8600,38.0614
46.8640,25.1512
46.8680,29.1672
46.8720,58.5614
46.8760,29.3350
46.8800,33.4234
46.8840,50.4090
46.8880,25.3264
46.8920,41.7558
46.8960,29.1952
46.9000,29.1272
46.9040,54.5378
46.9080,66.4044
46.9120,51.0554
46.9160,62.7734
46.9200,42.1932
46.9240,37.7268
46.9280,58.4898
46.9320,58.7404
46.9360,38.1348
46.9400,29.5252
46.9440,96.0382
46.9480,45.6494
46.9520,46.2348
46.9560,66.4152
46.9600,41.7714
46.9640,54.5516
46.9680,46.2514
46.9720,66.3378
46.9760,66.3766
46.9800,66.8282
46.9840,55.3190
46.9880,24.8024
46.9920,62.9798
46.9960,71.9214
47.0000,72.1280
47.0040,37.3042
47.0080,46.4446
47.0120,20.9090
47.0160,42.0362
47.0200,58.4634
47.0240,50.4812
47.0280,59.0592
47.0320,33.5194
47.0360,45.9278
47.0400,70.7058
47.0440,25.1638
47.0480,42.0388
47.0520,41.9200
47.0560,53.9892
47.0600,41.7878
47.0640,62.9474
47.0680,50.2832
47.0720,22.4278
47.0760,46.0982
47.0800,37.6590
47.0840,41.8728
47.0880,54.0736
47.0920,46.6092
47.0960,62.8378
47.1000,62.3470
47.1040,46.0944
47.1080,41.7390
47.1120,54.5906
47.1160,66.3288
47.1200,12.6668
47.1240,59.0316
47.1280,41.7456
47.1320,62.1976
47.1360,50.3966
47.1400,50.2070
47.1440,24.8126
47.1480,56.1562
47.1520,41.6350
47.1560,62.4122
47.1600,45.9148
47.1640,50.1348
47.1680,59.1454
47.1720,62.5580
47.1760,72.8636
47.1800,33.3458
47.1840,81.0084
47.1880,50.8856
47.1920,25.4334
47.1960,45.5748
47.2000,51.5980
47.2040,41.8972
47.2080,25.3152
47.2120,37.6448
47.2160,45.5852
47.2200,54.1582
47.2240,49.7726
47.2280,62.7574
47.2320,29.2960
47.2360,58.8576
47.2400,46.3234
47.2440,75.6068
47.2480,54.4578
47.2520,37.6586
47.2560,63.4476
47.2600,41.6854
47.2640,29.3942
47.2680,50.2250
47.2720,66.8706
47.2760,37.5586
47.2800,50.5332
47.2840,45.3856
47.2880,45.6760
47.2920,66.9450
47.2960,54.7078
47.3000,71.1300
47.3040,16.7308
47.3080,51.2734
47.3120,54.5832
47.3160,62.6678
47.3200,66.9708
47.3240,50.0448
47.3280,33.3994
47.3320,25.0434
47.3360,46.1058
47.3400,42.0076
47.3440,53.6956
47.3480,33.0424
47.3520,33.5434
47.3560,24.9150
47.3600,29.2102
47.3640,88.6374
47.3680,63.0992
47.3720,50.3800
47.3760,75.8822
47.3800,42.3648
47.3840,50.2648
47.3880,54.8690
47.3920,41.1970
47.3960,92.9814
47.4000,25.2442
47.4040,45.4440
47.4080,62.4614
47.4120,29.5086
47.4160,50.4552
47.4200,20.8558
47.4240,54.6700
47.4280,41.2882
47.4320,66.5466
47.4360,38.3370
47.4400,37.9866
47.4440,58.3194
47.4480,46.1082
47.4520,79.9068
47.4560,53.8132
47.4600,54.4984
47.4640,50.2762
47.4680,37.5282
47.4720,33.6340
47.4760,84.2254
47.4800,29.4274
47.4840,66.9000
47.4880,50.6036
47.4920,71.0974
47.4960,62.7110
47.5000,71.1250
47.5040,46.5656
47.5080,50.5884
47.5120,46.2212
47.5160,46.1794
47.5200,29.2610
47.5240,54.3562
47.5280,49.9600
47.5320,62.6666
47.5360,54.9380
47.5400,76.1818
47.5440,50.2536
47.5480,33.6624
47.5520,41.9684
47.5560,25.3146
47.5600,54.0878
47.5640,33.6794
47.5680,50.0234
47.5720,41.5684
47.5760,58.2670
47.5800,64.5332
47.5840,37.5050
47.5880,62.7110
47.5920,58.3630
47.5960,45.7602
47.6000,37.5802
47.6040,58.8200
47.6080,25.3004
47.6120,41.7490
47.6160,50.8486
47.6200,54.6988
47.6240,67.5268
47.6280,46.1782
47.6320,50.1340
47.6360,72.1414
47.6400,46.5822
47.6440,37.3266
47.6480,50.1942
47.6520,46.2722
47.6560,62.6658
47.6600,38.1192
47.6640,29.1602
47.6680,62.7684
47.6720,34.0288
47.6760,58.8292
47.6800,37.8378
47.6840,59.0504
47.6880,37.7888
47.6920,37.5210
47.6960,58.5490
47.7000,79.0592
47.7040,54.7388
47.7080,50.5014
47.7120,59.3550
47.7160,70.4474
47.7200,33.2832
47.7240,57.9742
47.7280,24.9748
47.7320,62.3604
47.7360,66.9556
47.7400,54.8826
47.7440,43.5020
47.7480,33.7710
47.7520,83.6468
47.7560,62.6774
47.7600,54.0598
47.7640,67.1836
47.7680,58.4000
47.7720,68.3748
47.7760,41.2994
47.7800,50.2940
47.7840,46.0184
47.7880,55.2650
47.7920,58.3076
47.7960,42.2710
47.8000,41.8938
47.8040,67.8602
47.8080,25.1176
47.8120,45.7834
47.8160,79.2992
47.8200,71.1974
47.8240,54.6510
47.8280,59.1006
47.8320,63.2342
47.8360,46.5222
47.8400,45.9264
47.8440,52.5512
47.8480,33.3680
47.8520,61.9624
47.8560,41.7076
47.8600,33.4228
47.8640,29.1264
47.8680,41.2178
47.8720,67.5582
47.8760,54.0042
47.8800,42.5938
47.8840,41.7690
47.8880,50.5082
47.8920,46.0208
47.8960,46.1970
47.9000,54.5842
47.9040,46.4330
47.9080,58.4628
47.9120,46.1420
47.9160,71.3204
47.9200,62.3334
47.9240,33.3060
47.9280,50.2176
47.9320,33.9442
47.9360,41.6904
47.9400,50.4122
47.9440,79.6658
47.9480,66.9376
47.9520,37.6476
47.9560,29.1986
47.9600,29.5658
47.9640,41.7124
47.9680,59.1964
47.9720,62.8398
47.9760,29.0382
47.9800,75.3062
47.9840,79.9132
47.9880,78.9212
47.9920,37.8466
47.9960,54.6624
48.0000,59.0164
48.0040,50.8738
48.0080,50.4560
48.0120,67.3116
48.0160,37.7550
48.0200,29.2320
48.0240,50.3340
48.0280,58.7452
48.0320,66.2688
48.0360,50.3638
48.0400,37.5326
48.0440,38.3336
48.0480,54.4830
48.0520,50.7744
48.0560,28.9942
48.0600,24.7892
48.0640,46.2052
48.0680,59.0678
48.0720,50.8038
48.0760,38.0184
48.0800,37.4484
48.0840,45.9312
48.0880,41.5728
48.0920,37.6058
48.0960,38.1446
48.1000,58.7392
48.1040,70.9562
48.1080,29.2968
48.1120,42.0232
48.1160,38.7354
48.1200,58.4434
48.1240,66.2506
48.1280,67.5216
48.1320,37.8170
48.1360,29.4680
48.1400,46.2014
48.1440,58.7086
48.1480,54.3548
48.1520,68.8148
48.1560,33.4794
48.1600,41.6796
48.1640,41.9694
48.1680,42.3168
48.1720,54.5624
48.1760,54.4714
48.1800,62.7882
48.1840,28.9608
48.1880,75.6276
48.1920,54.4562
48.1960,75.3512
48.2000,29.4686
48.2040,53.8632
48.2080,41.5360
48.2120,38.2734
48.2160,80.0652
48.2200,41.4304
48.2240,45.7684
48.2280,42.1868
48.2320,53.8752
48.2360,45.8772
48.2400,79.5382
48.2440,33.6028
48.2480,39.1692
48.2520,37.7806
48.2560,50.3614
48.2600,75.4702
48.2640,50.2204
48.2680,37.9696
48.2720,54.8834
48.2760,45.8570
48.2800,20.9048
48.2840,67.3862
48.2880,75.3730
48.2920,50.2898
48.2960,41.8106
48.3000,41.2742
48.3040,37.7524
48.3080,45.7096
48.3120,45.6564
48.3160,43.5646
48.3200,33.7926
48.3240,71.2274
48.3280,62.6960
48.3320,59.1240
48.3360,29.0286
48.3400,38.1082
48.3440,45.9396
48.3480,54.8804
48.3520,50.1184
48.3560,58.3690
48.3600,63.1604
48.3640,62.6856
48.3680,46.0622
48.3720,25.1322
48.3760,45.4770
48.3800,50.3858
48.3840,41.9140
48.3880,59.3052
48.3920,50.2538
48.3960,67.1874
48.4000,68.0274
48.4040,37.6432
48.4080,54.5360
48.4120,37.9032
48.4160,58.5056
48.4200,49.6084
48.4240,29.4862
48.4280,42.0034
48.4320,46.2604
48.4360,54.7216
48.4400,67.0658
48.4440,29.2996
48.4480,25.1010
48.4520,47.3308
48.4560,37.8878
48.4600,58.8866
48.4640,45.9516
48.4680,33.5260
48.4720,25.6198
48.4760,66.5724
48.4800,20.7894
48.4840,46.3944
48.4880,20.6976
48.4920,42.3166
48.4960,58.4888
48.5000,48.0534
48.5040,42.1636
48.5080,58.6840
48.5120,70.9144
48.5160,37.7100
48.5200,60.1240
48.5240,71.1630
48.5280,41.8268
48.5320,20.4490
48.5360,54.6628
48.5400,33.5348
48.5440,62.7052
48.5480,50.1104
48.5520,58.4498
48.5560,63.1868
48.5600,62.9770
48.5640,33.3126
48.5680,37.5604
48.5720,45.9978
48.5760,41.8300
48.5800,54.9314
48.5840,50.3186
48.5880,54.2498
48.5920,50.1576
48.5960,50.1568
48.6000,33.6580
48.6040,37.5744
48.6080,67.0686
48.6120,58.7360
48.6160,50.0988
48.6200,71.1038
48.6240,54.1770
48.6280,54.5138
48.6320,50.3470
48.6360,67.1890
48.6400,70.6050
48.6440,58.7762
48.6480,33.4526
48.6520,20.7180
48.6560,45.4826
48.6600,46.2648
48.6640,50.3026
48.6680,29.0248
48.6720,87.5040
48.6760,67.5464
48.6800,62.8616
48.6840,33.7120
48.6880,71.3482
48.6920,37.9824
48.6960,33.7488
48.7000,37.7368
48.7040,37.5908
48.7080,54.8334
48.7120,29.5266
48.7160,50.2146
48.7200,37.7302
48.7240,50.3198
48.7280,45.8322
48.7320,66.7954
48.7360,25.0600
48.7400,66.8290
48.7440,58.7674
48.7480,54.4260
48.7520,58.8964
48.7560,66.8380
48.7600,38.0306
48.7640,62.3522
48.7680,66.2962
48.7720,37.5598
48.7760,58.3628
48.7800,67.9386
48.7840,66.6734
48.7880,42.0422
48.7920,58.6730
48.7960,50.3726
48.8000,54.2924
48.8040,29.0134
48.8080,78.6776
48.8120,41.1930
48.8160,42.0760
48.8200,58.4550
48.8240,58.3320
48.8280,49.5524
48.8320,54.7550
48.8360,62.4664
48.8400,66.9142
48.8440,38.2466
48.8480,68.9272
48.8520,41.4402
48.8560,50.3452
48.8600,37.6896
48.8640,62.8670
48.8680,29.7194
48.8720,54.3288
48.8760,29.3752
48.8800,54.0520
48.8840,62.7124
48.8880,46.1482
48.8920,83.9804
48.8960,71.3168
48.9000,33.6768
48.9040,62.6710
48.9080,25.0564
48.9120,66.7540
48.9160,42.2314
48.9200,41.5678
48.9240,58.8700
48.9280,58.2128
48.9320,54.6008
48.9360,71.6118
48.9400,41.9940
48.9440,70.9402
48.9480,41.3974
48.9520,46.1476
48.9560,29.3626
48.9600,41.8280
48.9640,37.6960
48.9680,66.6626
48.9720,41.6186
48.9760,59.0002
48.9800,63.1408
48.9840,29.4068
48.9880,75.6926
48.9920,59.0208
48.9960,33.3694
49.0000,46.1584
49.0040,46.1098
49.0080,20.6824
49.0120,45.9114
49.0160,62.8128
49.0200,46.3088
49.0240,54.5828
49.0280,54.1390
49.0320,58.4724
49.0360,25.1752
49.0400,41.9064
49.0440,79.7572
49.0480,50.3740
49.0520,54.0710
49.0560,38.2568
49.0600,46.7128
49.0640,37.6882
49.0680,75.6716
49.0720,41.9564
49.0760,37.7828
49.0800,50.2094
49.0840,75.7050
49.0880,33.1546
49.0920,41.9764
49.0960,20.9542
49.1000,42.1520
49.1040,45.9362
49.1080,45.8696
49.1120,45.8114
49.1160,50.3684
49.1200,58.9324
49.1240,79.7054
49.1280,62.9230
49.1320,66.6110
49.1360,12.6446
49.1400,55.0958
49.1440,33.7880
49.1480,29.5026
49.1520,46.3046
49.1560,58.7146
49.1600,50.3044
49.1640,42.0078
49.1680,46.1084
49.1720,54.3050
49.1760,41.9232
49.1800,50.4854
49.1840,63.0548
49.1880,50.6038
49.1920,47.1204
49.1960,58.0428
49.2000,37.2918
49.2040,62.6640
49.2080,49.8006
49.2120,58.6374
49.2160,45.7744
49.2200,38.0156
49.2240,63.2232
49.2280,25.2640
49.2320,79.3672
49.2360,63.2958
49.2400,46.1578
49.2440,67.1758
49.2480,50.5320
49.2520,42.2820
49.2560,50.0706
49.2600,70.9308
49.2640,62.8430
49.2680,46.2254
49.2720,58.8474
49.2760,46.3896
49.2800,41.6130
49.2840,66.5412
49.2880,24.7522
49.2920,50.5222
49.2960,37.7884
49.3000,49.9660
49.3040,71.6870
49.3080,46.0710
49.3120,50.2356
49.3160,55.1406
49.3200,58.1672
49.3240,37.1426
49.3280,99.7234
49.3320,50.3296
49.3360,37.5690
49.3400,67.3654
49.3440,66.7236
49.3480,68.7668
49.3520,63.2386
49.3560,54.7982
49.3600,50.4486
49.3640,67.0834
49.3680,58.3248
49.3720,50.6944
49.3760,63.2116
49.3800,55.0866
49.3840,54.7384
49.3880,50.5356
49.3920,54.4456
49.3960,38.3488
49.4000,71.3592
49.4040,58.7172
49.4080,53.9346
49.4120,29.1306
49.4160,76.2318
49.4200,37.7662
49.4240,42.0162
49.4280,54.5574
49.4320,37.3114
49.4360,67.5298
49.4400,29.4304
49.4440,28.9104
49.4480,41.4530
49.4520,42.4918
49.4560,66.9488
49.4600,71.2260
49.4640,59.1796
49.4680,22.6032
49.4720,50.3630
49.4760,66.9436
49.4800,37.5252
49.4840,46.7032
49.4880,50.5218
49.4920,71.1458
49.4960,50.2446
49.5000,66.8668
49.5040,46.2496
49.5080,75.8572
49.5120,42.2074
49.5160,58.4746
49.5200,50.4180
49.5240,54.2320
49.5280,49.7890
49.5320,46.1164
49.5360,58.8740
49.5400,33.6040
49.5440,59.8698
49.5480,58.5758
49.5520,42.1912
49.5560,37.8800
49.5600,41.3546
49.5640,45.9860
49.5680,33.5310
49.5720,54.4590
49.5760,83.4270
49.5800,33.4536
49.5840,59.2804
49.5880,50.2292
49.5920,58.1298
49.5960,58.1374
49.6000,46.0868
49.6040,29.1894
49.6080,37.4510
49.6120,62.3456
49.6160,46.9352
49.6200,50.1828
49.6240,45.7386
49.6280,33.3916
49.6320,50.5416
49.6360,46.4178
49.6400,50.6050
49.6440,41.8732
49.6480,41.8678
49.6520,29.1020
49.6560,67.2200
49.6600,47.0890
49.6640,41.9898
49.6680,88.0276
49.6720,46.1612
49.6760,24.7874
49.6800,54.4834
49.6840,59.1092
49.6880,83.7192
49.6920,75.4904
49.6960,63.1560
49.7000,37.8288
49.7040,45.8548
49.7080,50.7876
49.7120,79.9492
49.7160,70.8590
49.7200,46.4878
49.7240,33.3604
49.7280,49.9382
49.7320,37.6522
49.7360,83.5436
49.7400,71.0160
49.7440,62.2222
49.7480,58.4008
49.7520,58.5132
49.7560,41.6806
49.7600,63.5766
49.7640,37.5112
49.7680,33.5482
49.7720,45.8418
49.7760,58.7024
49.7800,37.3394
49.7840,46.1754
49.7880,37.7202
49.7920,54.3798
49.7960,50.1972
49.8000,54.6028
49.8040,62.4818
49.8080,54.3444
49.8120,45.9934
49.8160,58.8100
49.8200,66.7896
49.8240,55.5154
49.8280,41.9122
49.8320,33.5092
49.8360,50.8378
49.8400,42.0304
49.8440,41.7292
49.8480,33.9738
49.8520,50.0240
49.8560,46.5498
49.8600,50.4868
49.8640,62.7538
49.8680,33.3354
49.8720,41.8952
49.8760,49.7046
49.8800,37.8076
49.8840,54.3308
49.8880,66.4986
49.8920,46.1542
49.8960,55.0804
49.9000,88.7880
49.9040,49.9894
49.9080,41.7232
49.9120,49.9788
49.9160,79.5814
49.9200,59.0386
49.9240,58.1862
49.9280,29.4548
49.9320,63.1248
49.9360,38.3826
49.9400,71.4194
49.9440,33.1298
49.9480,33.3834
49.9520,37.5522
49.9560,58.9188
49.9600,45.9408
49.9640,49.9476
49.9680,41.9002
49.9720,20.5536
49.9760,71.6856
49.9800,55.0694
49.9840,46.1366
49.9880,50.3690
49.9920,66.9688
49.9960,54.5858
50.0000,66.7656
50.0040,75.3584
50.0080,38.2266
50.0120,50.2828
50.0160,42.0164
50.0200,62.3638
50.0240,63.0274
50.0280,66.6998
50.0320,71.5270
50.0360,42.3298
50.0400,33.4722
50.0440,41.5600
50.0480,79.3424
50.0520,67.1222
50.0560,41.7458
50.0600,71.1812
50.0640,54.8000
50.0680,54.8848
50.0720,46.1800
50.0760,33.7686
50.0800,38.0020
50.0840,28.9448
50.0880,54.2914
50.0920,47.1580
50.0960,46.0746
50.1000,33.6698
50.1040,33.2176
50.1080,29.6330
50.1120,63.0166
50.1160,84.2480
50.1200,29.2004
50.1240,50.1994
50.1280,29.8616
50.1320,45.8508
50.1360,62.5806
50.1400,71.0240
50.1440,46.6290
50.1480,50.5604
50.1520,72.5360
50.1560,41.7856
50.1600,26.1878
50.1640,75.1202
50.1680,33.2142
50.1720,58.2248
50.1760,50.0320
50.1800,50.2348
50.1840,66.8476
50.1880,71.2320
50.1920,67.3140
50.1960,71.0332
50.2000,38.0598
50.2040,38.6888
50.2080,58.9940
50.2120,54.4552
50.2160,66.9140
50.2200,58.5148
50.2240,88.1806
50.2280,54.5008
50.2320,41.8444
50.2360,46.3208
50.2400,49.8950
50.2440,33.7862
50.2480,41.6582
50.2520,37.6340
50.2560,62.3972
50.2600,50.1870
50.2640,41.5092
50.2680,62.7530
50.2720,62.9916
50.2760,54.6282
50.2800,37.8340
50.2840,46.2188
50.2880,25.0704
50.2920,54.4094
50.2960,41.9746
50.3000,38.3084
50.3040,54.8232
50.3080,45.9182
