1356.946613,277.7,0.099144,9.91E-06,0.034606,3.43E-07,,
1367.544219,277.52,0.09914,9.91E-06,0.034406,3.41E-07,,
1378.186828,277.34,0.099142,9.91E-06,0.034456,3.42E-07,,
1388.806435,277.17,0.099143,9.91E-06,0.034576,3.43E-07,,
1399.420043,276.99,0.099144,9.91E-06,0.034515,3.42E-07,,
1410.05365,276.81,0.099137,9.91E-06,0.034639,3.43E-07,,
1420.636256,276.64,0.099142,9.91E-06,0.034446,3.42E-07,,
1431.262864,276.46,0.099143,9.91E-06,0.034556,3.43E-07,,
1441.834468,276.28,0.099144,9.91E-06,0.034596,3.43E-07,,
1452.452076,276.11,0.099141,9.91E-06,0.034466,3.42E-07,,
1463.035681,275.93,0.099141,9.91E-06,0.034496,3.42E-07,,
1473.635287,275.75,0.099136,9.91E-06,0.03475,3.45E-07,,
1484.207892,275.58,0.099142,9.91E-06,0.034496,3.42E-07,,
1494.8345,275.4,0.099144,9.91E-06,0.034697,3.44E-07,,
1505.392103,275.22,0.099144,9.91E-06,0.034384,3.41E-07,,
1516.006711,275.05,0.099136,9.91E-06,0.034498,3.42E-07,,
1526.579315,274.87,0.099144,9.91E-06,0.034445,3.42E-07,,
1537.192923,274.69,0.099142,9.91E-06,0.034486,3.42E-07,,
1547.785529,274.52,0.099144,9.91E-06,0.034667,3.44E-07,,
1558.435138,274.34,0.099144,9.91E-06,0.034475,3.42E-07,,
1569.047745,274.16,0.099141,9.91E-06,0.034537,3.42E-07,,
1579.663352,273.98,0.099141,9.91E-06,0.034285,3.40E-07,,
1590.265958,273.81,0.099141,9.91E-06,0.034859,3.46E-07,,
1600.850563,273.63,0.099144,9.91E-06,0.034858,3.46E-07,,
1611.46717,273.45,0.099142,9.91E-06,0.034607,3.43E-07,,
1622.055777,273.28,0.099143,9.91E-06,0.034738,3.44E-07,,
1632.688385,273.1,0.099132,9.91E-06,0.034641,3.43E-07,,
1643.26299,272.92,0.099138,9.91E-06,0.03479,3.45E-07,,
1653.886597,272.75,0.099139,9.91E-06,0.034911,3.46E-07,,
1664.473202,272.57,0.099138,9.91E-06,0.034518,3.42E-07,,
1675.078809,272.39,0.099138,9.91E-06,0.034739,3.44E-07,,
1685.671415,272.22,0.09914,9.91E-06,0.034476,3.42E-07,,
1696.310023,272.04,0.099139,9.91E-06,0.034578,3.43E-07,,
1706.889629,271.86,0.099141,9.91E-06,0.034769,3.45E-07,,
1717.510236,271.69,0.099139,9.91E-06,0.034618,3.43E-07,,
1728.06984,271.51,0.099143,9.91E-06,0.034445,3.42E-07,,
1738.696448,271.33,0.09914,9.91E-06,0.034406,3.41E-07,,
1749.278053,271.16,0.099141,9.91E-06,0.034648,3.44E-07,,
1759.88266,270.98,0.099141,9.91E-06,0.034537,3.42E-07,,
1770.467265,270.8,0.099144,9.91E-06,0.034717,3.44E-07,,
